date,time,run_by,nruns,system,species,scenario,Item,Group,Mean,Stdev,Min,Q1,Median,Q3,Max
19/8/2023,19:50,AL,10000,Past,S,Bruc,Growth out,Neonatal Male,3626757.332,410220.5628,2580778.43,3327558.128,3609018.724,3911041.783,5160948.48
19/8/2023,19:50,AL,10000,Past,S,Bruc,Growth out,Juvenile Female,3561389.521,176670.2422,3109866.33,3432586.475,3553909.351,3683946.048,4220105.963
19/8/2023,19:50,AL,10000,Past,S,Bruc,Growth out,Juvenile Male,2638119.116,173706.0485,2194178.307,2511470.99,2630774.008,2758610.476,3285793.623
19/8/2023,19:50,AL,10000,Past,S,Bruc,Growth out,Adult Female,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Growth out,Adult Male,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Growth out,Overall,13979634.57,1170817.228,10992215.45,13125796.33,13929310.78,14791268.07,18354418.39
19/8/2023,19:50,AL,10000,Past,S,Bruc,Growth out,Neonatal Combined,7780125.937,820441.1271,5688170.809,7181738.869,7744627.418,8348710.703,10848518.8
19/8/2023,19:50,AL,10000,Past,S,Bruc,Growth out,Juvenile Combined,6199508.637,350376.2904,5304044.637,5944057.465,6184683.358,6442557.659,7505899.586
19/8/2023,19:50,AL,10000,Past,S,Bruc,Growth out,Adult Combined,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Growth out,Female Combined,7714758.125,586890.711,6217258.709,7286767.217,7689518.045,8121615.624,9907676.285
19/8/2023,19:50,AL,10000,Past,S,Bruc,Growth out,Male Combined,6264876.448,583926.5179,4774956.737,5839029.117,6239792.732,6669652.26,8446742.103
19/8/2023,19:50,AL,10000,Past,S,Bruc,Deaths,Neonatal Female,619.5284735,296.1296639,140.9628026,388.9504731,570.3263271,801.6546642,1955.424715
19/8/2023,19:50,AL,10000,Past,S,Bruc,Deaths,Neonatal Male,540.9790022,260.5594318,119.0196904,338.0356905,496.6978589,699.8861228,1745.851925
19/8/2023,19:50,AL,10000,Past,S,Bruc,Deaths,Juvenile Female,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Deaths,Juvenile Male,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Deaths,Adult Female,150.9707585,77.47231124,31.71357205,89.08163632,137.2098657,200.5848315,456.644012
19/8/2023,19:50,AL,10000,Past,S,Bruc,Deaths,Adult Male,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Deaths,Overall,1311.478234,562.6835649,313.4411323,876.8872517,1222.288884,1655.329579,3920.178711
19/8/2023,19:50,AL,10000,Past,S,Bruc,Deaths,Neonatal Combined,1160.507476,556.6176729,259.982493,727.803321,1067.606583,1502.717595,3701.27664
19/8/2023,19:50,AL,10000,Past,S,Bruc,Deaths,Juvenile Combined,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Deaths,Adult Combined,150.9707585,77.47231124,31.71357205,89.08163632,137.2098657,200.5848315,456.644012
19/8/2023,19:50,AL,10000,Past,S,Bruc,Deaths,Female Combined,770.499232,306.7518134,189.8949793,536.8745865,723.1651233,959.978254,2174.326786
19/8/2023,19:50,AL,10000,Past,S,Bruc,Deaths,Male Combined,540.9790022,260.5594318,119.0196904,338.0356905,496.6978589,699.8861228,1745.851925
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtakes,Neonatal Female,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtakes,Neonatal Male,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtakes,Juvenile Female,35613.89521,1766.702422,31098.6633,34325.86475,35539.09351,36839.46048,42201.05963
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtakes,Juvenile Male,158287.147,10422.36291,131650.6984,150688.2594,157846.4405,165516.6286,197147.6174
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtakes,Adult Female,204822.8721,784.373431,202815.5388,204250.9052,204790.2008,205366.9343,207742.7668
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtakes,Adult Male,460828.3177,4485.346219,449351.5007,457558.686,460640.8954,463941.0507,477526.0231
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtakes,Overall,859552.232,17458.78396,814916.8757,846823.79,858815.9633,871664.6073,924617.4668
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtakes,Neonatal Combined,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtakes,Juvenile Combined,193901.0422,12189.06532,162749.3617,185014.1241,193385.534,202356.1004,239348.677
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtakes,Adult Combined,665651.1898,5269.719411,652167.2303,661809.6659,665430.9709,669308.1754,685268.7898
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtakes,Female Combined,240436.7673,2551.07555,233914.299,238576.8446,240329.0555,242206.1625,249943.8264
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtakes,Male Combined,619115.4647,14907.70849,581002.1991,608246.9454,618487.3359,629457.6711,674673.6404
19/8/2023,19:50,AL,10000,Past,S,Bruc,Culls,Neonatal Female,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Culls,Neonatal Male,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Culls,Juvenile Female,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Culls,Juvenile Male,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Culls,Adult Female,1137904.845,4357.630172,1126752.993,1134727.251,1137723.338,1140927.413,1154126.482
19/8/2023,19:50,AL,10000,Past,S,Bruc,Culls,Adult Male,960058.9953,9344.471289,936148.9598,953247.2625,959668.5321,966543.8556,994845.8814
19/8/2023,19:50,AL,10000,Past,S,Bruc,Culls,Overall,2097963.84,13702.1004,2062902.351,2087974.928,2097391.488,2107471.312,2148972.363
19/8/2023,19:50,AL,10000,Past,S,Bruc,Culls,Neonatal Combined,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Culls,Juvenile Combined,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Culls,Adult Combined,2097963.84,13702.1004,2062902.351,2087974.928,2097391.488,2107471.312,2148972.363
19/8/2023,19:50,AL,10000,Past,S,Bruc,Culls,Female Combined,1137904.845,4357.630172,1126752.993,1134727.251,1137723.338,1140927.413,1154126.482
19/8/2023,19:50,AL,10000,Past,S,Bruc,Culls,Male Combined,960058.9953,9344.471289,936148.9598,953247.2625,959668.5321,966543.8556,994845.8814
19/8/2023,19:50,AL,10000,Past,S,Bruc,Sum,Neonatal Female,8878977.739,1180225.363,5879047.156,8017523.555,8827148.594,9695493.48,13310961.87
19/8/2023,19:50,AL,10000,Past,S,Bruc,Sum,Neonatal Male,8352287.917,1180225.359,5352371.009,7490838.667,8300460.563,9168806.214,12784276.64
19/8/2023,19:50,AL,10000,Past,S,Bruc,Sum,Juvenile Female,7750372.02,588657.4127,6248357.373,7321093.081,7725057.138,8158455.085,9949877.345
19/8/2023,19:50,AL,10000,Past,S,Bruc,Sum,Juvenile Male,6423163.595,594348.8769,4906607.435,5989717.377,6397639.173,6835168.888,8643889.72
19/8/2023,19:50,AL,10000,Past,S,Bruc,Sum,Adult Female,4904268.209,181813.1933,4439565.623,4771743.622,4896643.451,5030418.147,5582136.624
19/8/2023,19:50,AL,10000,Past,S,Bruc,Sum,Adult Male,4059006.429,187535.8634,3579678.767,3922276.938,4051083.435,4189095.357,4758165.527
19/8/2023,19:50,AL,10000,Past,S,Bruc,Sum,Overall,40368075.91,3912803.396,30405826.96,37513182.52,40198187.82,43077319.71,55029307.72
19/8/2023,19:50,AL,10000,Past,S,Bruc,Sum,Neonatal Combined,17231265.66,2360450.722,11231418.16,15508362.22,17127609.16,18864299.69,26095238.51
19/8/2023,19:50,AL,10000,Past,S,Bruc,Sum,Juvenile Combined,14173535.62,1183006.289,11154964.81,13310810.46,14122696.31,14993624.06,18593767.07
19/8/2023,19:50,AL,10000,Past,S,Bruc,Sum,Adult Combined,8963274.637,369349.0489,8019244.39,8694009.843,8947726.887,9219527.477,10340302.15
19/8/2023,19:50,AL,10000,Past,S,Bruc,Sum,Female Combined,21533617.97,1950694.633,16567076.21,20110349.54,21448862.52,22884341.61,28842975.83
19/8/2023,19:50,AL,10000,Past,S,Bruc,Sum,Male Combined,18834457.94,1962108.764,13838750.76,17402832.98,18749325.3,20193029.95,26186331.89
19/8/2023,19:50,AL,10000,Past,S,Bruc,Inflow,Neonatal Female,4724989.606,769944.4112,2771313.523,4162887.044,4690591.356,5257326.258,7622707.007
19/8/2023,19:50,AL,10000,Past,S,Bruc,Inflow,Neonatal Male,4724989.606,769944.4112,2771313.523,4162887.044,4690591.356,5257326.258,7622707.007
19/8/2023,19:50,AL,10000,Past,S,Bruc,Inflow,Juvenile Female,4153368.604,410220.5647,3107392.38,3854180.741,4135608.694,4437669.512,5687570.322
19/8/2023,19:50,AL,10000,Past,S,Bruc,Inflow,Juvenile Male,3626757.332,410220.5628,2580778.43,3327558.128,3609018.724,3911041.783,5160948.48
19/8/2023,19:50,AL,10000,Past,S,Bruc,Inflow,Adult Female,3561389.521,176670.2422,3109866.33,3432586.475,3553909.351,3683946.048,4220105.963
19/8/2023,19:50,AL,10000,Past,S,Bruc,Inflow,Adult Male,2638119.116,173706.0485,2194178.307,2511470.99,2630774.008,2758610.476,3285793.623
19/8/2023,19:50,AL,10000,Past,S,Bruc,Inflow,Overall,23429613.79,2710703.08,16534855.46,21451570.42,23310431.59,25305909.13,33599832.4
19/8/2023,19:50,AL,10000,Past,S,Bruc,Inflow,Neonatal Combined,9449979.212,1539888.822,5542627.046,8325774.089,9381182.712,10514652.52,15245414.01
19/8/2023,19:50,AL,10000,Past,S,Bruc,Inflow,Juvenile Combined,7780125.937,820441.1271,5688170.809,7181738.869,7744627.418,8348710.703,10848518.8
19/8/2023,19:50,AL,10000,Past,S,Bruc,Inflow,Adult Combined,6199508.637,350376.2904,5304044.637,5944057.465,6184683.358,6442557.659,7505899.586
19/8/2023,19:50,AL,10000,Past,S,Bruc,Inflow,Female Combined,12439747.73,1356833.627,8988578.716,11449654.26,12380056.91,13378936.29,17530383.29
19/8/2023,19:50,AL,10000,Past,S,Bruc,Inflow,Male Combined,10989866.05,1353869.453,7546276.743,10001916.16,10930374.67,11926972.84,16069449.11
19/8/2023,19:50,AL,10000,Past,S,Bruc,Outflow,Neonatal Female,4153988.133,410281.8688,3107727.823,3854636.511,4136484.747,4438199.346,5688254.858
19/8/2023,19:50,AL,10000,Past,S,Bruc,Outflow,Neonatal Male,3627298.311,410281.8623,2581051.676,3327951.623,3609796.716,3911499.028,5161569.634
19/8/2023,19:50,AL,10000,Past,S,Bruc,Outflow,Juvenile Female,3597003.416,178436.9446,3140964.993,3466912.34,3589448.444,3720785.509,4262307.023
19/8/2023,19:50,AL,10000,Past,S,Bruc,Outflow,Juvenile Male,2796406.263,184128.4114,2325829.005,2662159.249,2788620.448,2924127.105,3482941.24
19/8/2023,19:50,AL,10000,Past,S,Bruc,Outflow,Adult Female,1342878.688,5143.457455,1329699.293,1339151.902,1342657.145,1346455.784,1362030.661
19/8/2023,19:50,AL,10000,Past,S,Bruc,Outflow,Adult Male,1420887.313,13829.81751,1385500.46,1410805.949,1420309.428,1430484.906,1472371.904
19/8/2023,19:50,AL,10000,Past,S,Bruc,Outflow,Overall,16938462.12,1202101.574,13870929.47,16061612.1,16887566.96,17771472.92,21429475.32
19/8/2023,19:50,AL,10000,Past,S,Bruc,Outflow,Neonatal Combined,7781286.444,820563.7309,5688779.5,7182588.134,7746281.462,8349698.374,10849824.49
19/8/2023,19:50,AL,10000,Past,S,Bruc,Outflow,Juvenile Combined,6393409.679,362565.3557,5466793.998,6129071.589,6378068.892,6644913.759,7745248.263
19/8/2023,19:50,AL,10000,Past,S,Bruc,Outflow,Adult Combined,2763766.001,18972.89581,2715199.754,2750006.871,2762960.144,2776943.902,2834402.565
19/8/2023,19:50,AL,10000,Past,S,Bruc,Outflow,Female Combined,9093870.237,593861.6217,7578494.857,8660695.28,9068709.348,9505398.851,11312592.54
19/8/2023,19:50,AL,10000,Past,S,Bruc,Outflow,Male Combined,7844591.887,608239.9546,6292434.613,7400916.82,7818857.617,8266078.453,10116882.78
19/8/2023,19:50,AL,10000,Past,S,Bruc,Difference,Neonatal Female,571001.4731,359665.5505,-336513.1979,308250.5331,553904.5044,819195.6584,1934452.149
19/8/2023,19:50,AL,10000,Past,S,Bruc,Difference,Neonatal Male,1097691.295,359665.5496,190175.4593,834935.4215,1080603.593,1345876.076,2461137.373
19/8/2023,19:50,AL,10000,Past,S,Bruc,Difference,Juvenile Female,556365.1885,231783.8654,-33572.61348,387268.4012,546160.2499,716883.938,1425263.299
19/8/2023,19:50,AL,10000,Past,S,Bruc,Difference,Juvenile Male,830351.0693,226092.4069,254949.4242,665398.8788,820398.2761,986914.6784,1678007.241
19/8/2023,19:50,AL,10000,Past,S,Bruc,Difference,Adult Female,2218510.833,171527.3214,1780118.989,2093443.718,2211249.586,2337436.446,2858075.302
19/8/2023,19:50,AL,10000,Past,S,Bruc,Difference,Adult Male,1217231.803,159876.234,808677.8465,1100665.041,1210464.58,1328125.595,1813421.718
19/8/2023,19:50,AL,10000,Past,S,Bruc,Difference,Overall,6491151.662,1508604.77,2663883.955,5389958.322,6422706.454,7534493.211,12170357.08
19/8/2023,19:50,AL,10000,Past,S,Bruc,Difference,Neonatal Combined,1668692.768,719331.1,-146337.7386,1143185.955,1634508.098,2165070.191,4395589.523
19/8/2023,19:50,AL,10000,Past,S,Bruc,Difference,Juvenile Combined,1386716.258,457876.272,221376.8107,1052667.28,1366558.526,1703796.162,3103270.54
19/8/2023,19:50,AL,10000,Past,S,Bruc,Difference,Adult Combined,3435742.636,331403.5476,2588803.313,3194105.087,3421708.818,3665577.35,4671497.02
19/8/2023,19:50,AL,10000,Past,S,Bruc,Difference,Female Combined,3345877.494,762973.5814,1410057.609,2788958.98,3311251.303,3873532.098,6217790.751
19/8/2023,19:50,AL,10000,Past,S,Bruc,Difference,Male Combined,3145274.167,745631.1923,1253802.73,2600999.341,3111466.45,3660920.114,5952566.332
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population,Neonatal Female,2376807.473,359665.5505,1469292.802,2114056.533,2359710.504,2625001.658,3740258.149
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population,Neonatal Male,2310300.295,359665.5496,1402784.459,2047544.422,2293212.593,2558485.076,3673746.373
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population,Juvenile Female,2081809.189,231783.8654,1491871.387,1912712.401,2071604.25,2242327.938,2950707.299
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population,Juvenile Male,1798097.069,226092.4069,1222695.424,1633144.879,1788144.276,1954660.678,2645753.241
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population,Adult Female,11511879.83,171527.3214,11073487.99,11386812.72,11504618.59,11630805.45,12151444.3
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population,Adult Male,4608131.803,159876.234,4199577.847,4491565.041,4601364.58,4719025.595,5204321.718
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population,Overall,24687025.66,1508604.77,20859757.96,23585832.32,24618580.45,25730367.21,30366231.08
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population,Neonatal Combined,4687107.768,719331.1,2872077.261,4161600.955,4652923.098,5183485.191,7414004.523
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population,Juvenile Combined,3879906.258,457876.272,2714566.811,3545857.28,3859748.526,4196986.162,5596460.54
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population,Adult Combined,16120011.64,331403.5476,15273072.31,15878374.09,16105977.82,16349846.35,17355766.02
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population,Female Combined,15970496.49,762973.5814,14034676.61,15413577.98,15935870.3,16498151.1,18842409.75
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population,Male Combined,8716529.167,745631.1923,6825057.73,8172254.341,8682721.45,9232175.114,11523821.33
19/8/2023,19:50,AL,10000,Past,S,Bruc,Num Offtake,Neonatal Female,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Num Offtake,Neonatal Male,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Num Offtake,Juvenile Female,35613.89521,1766.702422,31098.6633,34325.86475,35539.09351,36839.46048,42201.05963
19/8/2023,19:50,AL,10000,Past,S,Bruc,Num Offtake,Juvenile Male,158287.147,10422.36291,131650.6984,150688.2594,157846.4405,165516.6286,197147.6174
19/8/2023,19:50,AL,10000,Past,S,Bruc,Num Offtake,Adult Female,204822.8721,784.373431,202815.5388,204250.9052,204790.2008,205366.9343,207742.7668
19/8/2023,19:50,AL,10000,Past,S,Bruc,Num Offtake,Adult Male,1420887.313,13829.81751,1385500.46,1410805.949,1420309.428,1430484.906,1472371.904
19/8/2023,19:50,AL,10000,Past,S,Bruc,Num Offtake,Overall,1819611.227,26803.25465,1751065.835,1800071.052,1818484.371,1838208.327,1919463.348
19/8/2023,19:50,AL,10000,Past,S,Bruc,Num Offtake,Neonatal Combined,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Num Offtake,Juvenile Combined,193901.0422,12189.06532,162749.3617,185014.1241,193385.534,202356.1004,239348.677
19/8/2023,19:50,AL,10000,Past,S,Bruc,Num Offtake,Adult Combined,1625710.185,14614.19067,1588316.474,1615056.928,1625099.314,1635852.371,1680114.671
19/8/2023,19:50,AL,10000,Past,S,Bruc,Num Offtake,Female Combined,240436.7673,2551.07555,233914.299,238576.8446,240329.0555,242206.1625,249943.8264
19/8/2023,19:50,AL,10000,Past,S,Bruc,Num Offtake,Male Combined,1579174.46,24252.17921,1517151.159,1561494.208,1578155.868,1596001.517,1669519.522
19/8/2023,19:50,AL,10000,Past,S,Bruc,Cml Pop Growth,Neonatal Female,571001.4731,359665.5505,-336513.1979,308250.5331,553904.5044,819195.6584,1934452.149
19/8/2023,19:50,AL,10000,Past,S,Bruc,Cml Pop Growth,Neonatal Male,1097691.295,359665.5496,190175.4593,834935.4215,1080603.593,1345876.076,2461137.373
19/8/2023,19:50,AL,10000,Past,S,Bruc,Cml Pop Growth,Juvenile Female,556365.1885,231783.8654,-33572.61348,387268.4012,546160.2499,716883.938,1425263.299
19/8/2023,19:50,AL,10000,Past,S,Bruc,Cml Pop Growth,Juvenile Male,830351.0693,226092.4069,254949.4242,665398.8788,820398.2761,986914.6784,1678007.241
19/8/2023,19:50,AL,10000,Past,S,Bruc,Cml Pop Growth,Adult Female,2218510.833,171527.3214,1780118.989,2093443.718,2211249.586,2337436.446,2858075.302
19/8/2023,19:50,AL,10000,Past,S,Bruc,Cml Pop Growth,Adult Male,1217231.803,159876.234,808677.8465,1100665.041,1210464.58,1328125.595,1813421.718
19/8/2023,19:50,AL,10000,Past,S,Bruc,Cml Pop Growth,Overall,6491151.662,1508604.77,2663883.955,5389958.322,6422706.454,7534493.211,12170357.08
19/8/2023,19:50,AL,10000,Past,S,Bruc,Cml Pop Growth,Neonatal Combined,1668692.768,719331.1,-146337.7386,1143185.955,1634508.098,2165070.191,4395589.523
19/8/2023,19:50,AL,10000,Past,S,Bruc,Cml Pop Growth,Juvenile Combined,1386716.258,457876.272,221376.8107,1052667.28,1366558.526,1703796.162,3103270.54
19/8/2023,19:50,AL,10000,Past,S,Bruc,Cml Pop Growth,Adult Combined,3435742.636,331403.5476,2588803.313,3194105.087,3421708.818,3665577.35,4671497.02
19/8/2023,19:50,AL,10000,Past,S,Bruc,Cml Pop Growth,Female Combined,3345877.494,762973.5814,1410057.609,2788958.98,3311251.303,3873532.098,6217790.751
19/8/2023,19:50,AL,10000,Past,S,Bruc,Cml Pop Growth,Male Combined,3145274.167,745631.1923,1253802.73,2600999.341,3111466.45,3660920.114,5952566.332
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Number Increase,Neonatal Female,571001.4731,359665.5505,-336513.1979,308250.5331,553904.5044,819195.6584,1934452.149
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Number Increase,Neonatal Male,1097691.295,359665.5496,190175.4593,834935.4215,1080603.593,1345876.076,2461137.373
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Number Increase,Juvenile Female,591979.0837,233550.5636,-2473.950187,421594.266,581699.3434,753723.3991,1467464.359
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Number Increase,Juvenile Male,988638.2163,236514.7447,386600.1226,816087.1381,978244.7166,1152431.307,1875154.858
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Number Increase,Adult Female,2423333.705,172311.6946,1982934.528,2297694.623,2416039.752,2542803.17,3065818.069
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Number Increase,Adult Male,2638119.116,173706.0485,2194178.307,2511470.99,2630774.008,2758610.476,3285793.623
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Number Increase,Overall,8310762.889,1535407.784,4414949.791,7190029.374,8241190.825,9372701.381,14089820.43
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Number Increase,Neonatal Combined,1668692.768,719331.1,-146337.7386,1143185.955,1634508.098,2165070.191,4395589.523
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Number Increase,Juvenile Combined,1580617.3,470065.3081,384126.1724,1237681.404,1559944.06,1906152.515,3342619.217
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Number Increase,Adult Combined,5061452.821,346017.7349,4177119.901,4809162.015,5046808.133,5301430.777,6351611.692
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Number Increase,Female Combined,3586314.262,765524.6358,1643971.908,3027535.825,3551580.359,4115738.127,6467734.578
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Number Increase,Male Combined,4724448.627,769883.151,2770953.889,4162493.549,4689622.318,5256921.623,7622085.854
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Mortality,Neonatal Female,619.5284735,296.1296639,140.9628026,388.9504731,570.3263271,801.6546642,1955.424715
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Mortality,Neonatal Male,540.9790022,260.5594318,119.0196904,338.0356905,496.6978589,699.8861228,1745.851925
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Mortality,Juvenile Female,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Mortality,Juvenile Male,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Mortality,Adult Female,150.9707585,77.47231124,31.71357205,89.08163632,137.2098657,200.5848315,456.644012
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Mortality,Adult Male,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Mortality,Overall,1311.478234,562.6835649,313.4411323,876.8872517,1222.288884,1655.329579,3920.178711
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Mortality,Neonatal Combined,1160.507476,556.6176729,259.982493,727.803321,1067.606583,1502.717595,3701.27664
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Mortality,Juvenile Combined,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Mortality,Adult Combined,150.9707585,77.47231124,31.71357205,89.08163632,137.2098657,200.5848315,456.644012
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Mortality,Female Combined,770.499232,306.7518134,189.8949793,536.8745865,723.1651233,959.978254,2174.326786
19/8/2023,19:50,AL,10000,Past,S,Bruc,Total Mortality,Male Combined,540.9790022,260.5594318,119.0196904,338.0356905,496.6978589,699.8861228,1745.851925
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population Liveweight (kg),Neonatal Female,31644677.4,6262708.232,14271852.28,27055530.78,31299900.12,35846551.11,57559560.81
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population Liveweight (kg),Neonatal Male,30730230.59,6394341.822,13992062.58,26152232.91,30353763.47,34823173.28,59647411.01
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population Liveweight (kg),Juvenile Female,39797722.6,4564452.625,27445682.83,36430215.78,39554652.09,42970726.29,57824096.52
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population Liveweight (kg),Juvenile Male,34361931.98,4413154.822,22988379.74,31162495.1,34120953.82,37372497.6,50879618.92
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population Liveweight (kg),Adult Female,340979041.7,9520237.807,306025636,334579829.6,340816890.6,347374743,380402153.8
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population Liveweight (kg),Adult Male,145323024.7,31725586.62,37655462.9,123830205.6,145105315.4,167379751.4,264407656.6
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population Liveweight (kg),Overall,622836629,43446628.7,467683151.9,592578321.2,622094195,651422961.1,827706903.9
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population Liveweight (kg),Neonatal Combined,62374907.99,11257465.14,29529435.37,54168165.23,61641400.98,69883454.61,109245830.1
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population Liveweight (kg),Juvenile Combined,74159654.58,8874982.524,51481319.86,67677861.27,73693691.09,80254220.85,107396426.2
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population Liveweight (kg),Adult Combined,486302066.4,33870203.44,362875728.7,463193565.7,486284616.9,509102657.6,613644048.6
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population Liveweight (kg),Female Combined,412421441.7,16984211.37,359960384,400306989.5,411858679.1,423791699.8,481140147.7
19/8/2023,19:50,AL,10000,Past,S,Bruc,Population Liveweight (kg),Male Combined,210415187.3,34627922.6,86971684.77,186720092.5,210306881.6,233748072.4,352694720.3
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtake Liveweight (kg),Neonatal Female,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtake Liveweight (kg),Neonatal Male,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtake Liveweight (kg),Juvenile Female,680503.482,37991.91828,557423.6,652952.3362,679130.8273,705820.3682,838366.9803
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtake Liveweight (kg),Juvenile Male,3024918.442,212560.7229,2457855.89,2868869.836,3015701.878,3168858.384,3836562.422
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtake Liveweight (kg),Adult Female,6065206.547,146431.1689,5509467.978,5967382.078,6065351.879,6162046.733,6614090.366
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtake Liveweight (kg),Adult Male,44784936.41,9515694.659,11499302.4,38395914.23,44790130.5,51281027.11,80446256.54
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtake Liveweight (kg),Overall,54555564.88,9528652.386,22022736.86,48159685.59,54558595.38,61031659.42,90395013.55
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtake Liveweight (kg),Neonatal Combined,0,0,0,0,0,0,0
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtake Liveweight (kg),Juvenile Combined,3705421.924,245051.8533,3067960.874,3525755.121,3694075.539,3872979.21,4636434.016
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtake Liveweight (kg),Adult Combined,50850142.95,9517454.372,17687708.23,44452556.64,50853791.44,57347205.06,86569979.46
19/8/2023,19:50,AL,10000,Past,S,Bruc,Offtake Liveweight (kg),Female Combined,6745710.029,156311.7738,6154498.336,6640866.921,6746793.349,6851523.788,7313226.248
