species,region,production_system,group,age_group,sex,year,ahle_total_mean,ahle_dueto_ppr_total_mean,ahle_dueto_bruc_total_mean,ahle_dueto_fmd_total_mean,ahle_total_stdev,ahle_dueto_ppr_total_stdev,ahle_dueto_bruc_total_stdev,ahle_dueto_fmd_total_stdev,ahle_dueto_mortality_mean,ahle_dueto_ppr_mortality_mean,ahle_dueto_bruc_mortality_mean,ahle_dueto_fmd_mortality_mean,ahle_dueto_mortality_stdev,ahle_dueto_ppr_mortality_stdev,ahle_dueto_bruc_mortality_stdev,ahle_dueto_fmd_mortality_stdev,ahle_dueto_healthcost_mean,ahle_dueto_ppr_healthcost_mean,ahle_dueto_bruc_healthcost_mean,ahle_dueto_fmd_healthcost_mean,ahle_dueto_healthcost_stdev,ahle_dueto_ppr_healthcost_stdev,ahle_dueto_bruc_healthcost_stdev,ahle_dueto_fmd_healthcost_stdev,ahle_dueto_productionloss_mean,ahle_dueto_ppr_productionloss_mean,ahle_dueto_bruc_productionloss_mean,ahle_dueto_fmd_productionloss_mean,ahle_dueto_productionloss_stdev,ahle_dueto_ppr_productionloss_stdev,ahle_dueto_bruc_productionloss_stdev,ahle_dueto_fmd_productionloss_stdev,ahle_when_af_ideal_mean,ahle_when_am_ideal_mean,ahle_when_jf_ideal_mean,ahle_when_jm_ideal_mean,ahle_when_nf_ideal_mean,ahle_when_nm_ideal_mean,ahle_when_o_ideal_mean,ahle_when_a_ideal_mean,ahle_when_j_ideal_mean,ahle_when_n_ideal_mean,ahle_when_af_mort_imp100_mean,ahle_when_am_mort_imp100_mean,ahle_when_j_mort_imp100_mean,ahle_when_n_mort_imp100_mean,ahle_when_a_mort_imp100_mean,ahle_total_mean_usd,ahle_dueto_ppr_total_mean_usd,ahle_dueto_bruc_total_mean_usd,ahle_dueto_fmd_total_mean_usd,ahle_dueto_mortality_mean_usd,ahle_dueto_ppr_mortality_mean_usd,ahle_dueto_bruc_mortality_mean_usd,ahle_dueto_fmd_mortality_mean_usd,ahle_dueto_healthcost_mean_usd,ahle_dueto_ppr_healthcost_mean_usd,ahle_dueto_bruc_healthcost_mean_usd,ahle_dueto_fmd_healthcost_mean_usd,ahle_dueto_productionloss_mean_usd,ahle_dueto_ppr_productionloss_mean_usd,ahle_dueto_bruc_productionloss_mean_usd,ahle_dueto_fmd_productionloss_mean_usd,ahle_when_af_ideal_mean_usd,ahle_when_am_ideal_mean_usd,ahle_when_jf_ideal_mean_usd,ahle_when_jm_ideal_mean_usd,ahle_when_nf_ideal_mean_usd,ahle_when_nm_ideal_mean_usd,ahle_when_o_ideal_mean_usd,ahle_when_a_ideal_mean_usd,ahle_when_j_ideal_mean_usd,ahle_when_n_ideal_mean_usd,ahle_when_af_mort_imp100_mean_usd,ahle_when_am_mort_imp100_mean_usd,ahle_when_j_mort_imp100_mean_usd,ahle_when_n_mort_imp100_mean_usd,ahle_when_a_mort_imp100_mean_usd,ahle_total_stdev_usd,ahle_dueto_ppr_total_stdev_usd,ahle_dueto_bruc_total_stdev_usd,ahle_dueto_fmd_total_stdev_usd,ahle_dueto_mortality_stdev_usd,ahle_dueto_ppr_mortality_stdev_usd,ahle_dueto_bruc_mortality_stdev_usd,ahle_dueto_fmd_mortality_stdev_usd,ahle_dueto_healthcost_stdev_usd,ahle_dueto_ppr_healthcost_stdev_usd,ahle_dueto_bruc_healthcost_stdev_usd,ahle_dueto_fmd_healthcost_stdev_usd,ahle_dueto_productionloss_stdev_usd,ahle_dueto_ppr_productionloss_stdev_usd,ahle_dueto_bruc_productionloss_stdev_usd,ahle_dueto_fmd_productionloss_stdev_usd
Cattle,National,Pastoral,Neonatal Male,Neonatal,Male,2018,8978840818.754745,0.0,8935603.494394302,55790066.866127014,1242942191.5636864,0.0,1786845932.0542123,1779186398.8220108,1827610389.1274123,0.0,1838943.6514468824,6943058.441506865,11217.556491046895,0.0,12012.600098006187,11989.202665873183,149116023.46766698,0.0,997.9079477133783,163055.1062934361,138479.56529323052,0.0,131.74308356159204,21314.895046960715,7002114406.159666,0.0,7095661.934999706,48683953.31832672,1242942199.328498,0.0,1786845932.0945964,1779186398.9900835,6332127183.73825,-1672629.8260922432,20047885.917592466,25404346.93252909,1169093208.1774516,1342121412.416017,1365861.4890961945,,,,482884034.56895447,-5496411.979098618,22376172.37322274,1175577640.1308556,,327343842.99589986,0.0,325767.52905931196,2033952.406285005,66629648.56516635,0.0,67042.82814104065,253124.81625029916,5436360.122591254,0.0,36.38097936632675,5944.540747699855,255277834.30814227,0.0,258688.31993890496,1774883.049287006,230851942.75124177,-60979.48345837069,730890.7856457852,926172.6231213546,42621923.17585687,48930055.64701329,49795.553553744685,,,,17604623.891649384,-200384.0647412625,815773.7066559626,42858327.73164752,,45314254.01354101,0.0,65143488.56908867,64864243.05239051,408.96125957962505,0.0,437.94636299161203,437.093356962743,5048.584109521445,0.0,4.80299051199378,777.082454023732,45314254.29662468,0.0,65143488.570560955,64864243.05851798
Cattle,National,Pastoral,Neonatal Male,Neonatal,Male,2019,9427782859.692482,0.0,9382383.669115067,58579570.2094326,1305089301.1418712,0.0,1876188228.6569233,1868145718.7631118,1918990908.5837834,0.0,1930890.8340192263,7290211.363582208,11250.474056679583,0.0,12012.601647631638,11989.207477720207,156571824.64105034,0.0,1047.8033450990474,171207.86160810792,145403.54355789206,0.0,138.33023773967165,22380.639799308752,7352220126.4676485,0.0,7450445.031750741,51118150.98424228,1305089309.290265,0.0,1876188228.6953847,1868145718.935645,6648733542.925163,-1756261.3173968494,21050280.213472098,26674564.279155582,1227547868.5863237,1409227483.036818,1434154.5635510087,,,,507028236.29740214,-5771232.578053534,23494980.991883874,1234356522.1373985,,324315924.9629764,0.0,322754.19187007344,2015138.4242875362,66013326.86327827,0.0,66422.6845438721,250783.42137728079,5386073.999296531,0.0,36.04445669808125,5889.553973051296,252916524.10040158,0.0,256295.46286950324,1758465.448937204,228716571.10656828,-60415.42556770696,724130.0738214845,917605.561766289,42227672.01597275,48477454.50293925,49334.94658712266,,,,17441781.79369971,-198530.51980335347,808227.8310575039,42461889.83866041,,44895098.89633971,0.0,64540913.790346436,64264251.28400182,387.0165397597015,0.0,413.2337446187751,412.42898469096593,5001.884899522427,0.0,4.758563033382525,769.8944710329037,44895099.17664462,0.0,64540913.79166951,64264251.28993697
Cattle,National,Pastoral,Neonatal Male,Neonatal,Male,2020,9899172002.677105,0.0,9851502.85256958,61508548.719903946,1370343766.1989646,0.0,1969997640.0897694,1961553004.7012675,2014940454.0129726,0.0,2027435.375720188,7654721.931761318,11286.654404180495,0.0,12012.603356093472,11989.212782779312,164400415.87310284,0.0,1100.1935123539995,179768.25468851332,152673.72073578666,0.0,145.24674962665523,23499.67178927419,7719831132.791029,0.0,7822967.283337038,53674058.53345411,1370343774.750342,0.0,1969997640.1263998,1961553004.878672,6981170220.071421,-1844074.3832666576,22102794.22414571,28008292.49311334,1288925262.01564,1479688857.188659,1505862.291728586,,,,532379648.1122724,-6059794.206956178,24669730.041478068,1296074348.2442687,,283423286.37788516,0.0,282058.4704944293,1761051.8348216312,57689779.02168616,0.0,58047.521242180526,219162.4153638249,4706949.8475271305,0.0,31.499650762576007,5146.946584669525,221026557.50867182,0.0,223979.44960148615,1536742.4728731366,199877949.99429968,-52797.71094889176,632825.3085659463,801905.6848476263,36903231.25582176,42364985.536945045,43114.35738653978,,,,15242566.694252443,-173498.02472820127,706319.2720078067,37107916.810630664,,39234325.21210101,0.0,56403020.89507323,56161242.460126854,323.1483080180004,0.0,343.9329592633889,343.26326353962844,4371.202729154918,0.0,4.158561049728157,672.8193232238574,39234325.45693558,0.0,56403020.89612199,56161242.465206124
Cattle,National,Pastoral,Neonatal Male,Neonatal,Male,2021,10394130602.810963,0.0,10344077.995199203,64583976.15589905,1438860954.508913,0.0,2068497522.0942578,2059630654.9363308,2115687476.7136214,0.0,2128807.144506197,8037458.028349386,11326.409289601923,0.0,12012.605239672357,11989.218631604259,172620436.666758,0.0,1155.2031879717,188756.667422939,160307.406772576,0.0,152.509087107988,24674.6553787379,8105822689.430584,0.0,8214115.647505035,56357761.46012673,1438860963.4836345,0.0,2068497522.1291444,2059630655.1190286,7330228731.074992,-1936278.1024300158,23207933.93535298,29408707.117769003,1353371525.116422,1553673300.048092,1581155.4063149989,,,,558998630.5178859,-6362783.917304009,25903216.54355198,1360878065.656482,,297594450.6967795,0.0,296161.39401918347,1849104.42656271,60574267.972770475,0.0,60949.89730428954,230120.5361320162,4942297.339903488,0.0,33.07463330070482,5404.293913903001,232077885.38410553,0.0,235178.42208159325,1613579.5965167908,209871847.49401465,-55437.59649633708,664466.5739942432,842000.9690900076,38748392.818612844,44483234.813792296,45270.0752558663,,,,16004695.028965063,-182172.925964612,741635.2356081973,38963312.6511622,,41196041.47270607,0.0,59223171.93982688,58969304.58313319,324.2865305150608,0.0,343.93301319215357,343.2634309973903,4589.762865612665,0.0,4.366489102214565,706.4602893850504,41196041.729661405,0.0,59223171.94082572,58969304.58836402
Cattle,National,Pastoral,Overall,Overall,Overall,2017,172914586784.51205,0.0,2269807598.5899353,3424692469.7772217,19802924581.016666,0.0,26128245814.04929,25932073180.591293,-24887689005.723186,0.0,6047274.19085947,23004313.910704985,21434.04075406622,0.0,15962.534949354873,15928.997047834455,1283047272.4778805,0.0,7296.974510686263,1189811.5345327503,242074.78333161338,0.0,412.73290889137706,69957.51073436071,196519228517.75735,0.0,2263753027.4245653,3400498344.331984,19802924582.50785,0.0,26128245814.05417,25932073180.690548,142026858734.33716,8797972235.603928,8681908833.709274,4952392918.534821,3897644892.8126984,4729323831.887474,-355270721.97987366,,,,9933844770.89103,5867391724.771233,4625728866.661919,4964618018.643288,,7245195255.600544,0.0,95105910.67093745,143496081.47774434,-1042804830.1780308,0.0,253383.3789946924,963890.6069381651,53760230.320260026,0.0,305.7463577144412,49853.61296209404,8234239855.458315,0.0,94852221.54558505,142482337.2578441,5950986219.295855,368638805.3527266,363775699.0966654,207507384.6832457,163312990.59583813,198160694.3993161,-14885995.433977546,,,,416232351.1412315,245846226.61151963,193820020.98064342,208019621.6145087,,829751022.6838102,0.0,1094784691.8492053,1086564974.4752178,898.0954890360872,0.0,668.8370520559387,667.431799616008,10143.037116240732,0.0,17.293685679951324,2931.249666622188,829751022.7462915,0.0,1094784691.8494098,1086564974.4793766
Cattle,National,Pastoral,Overall,Overall,Overall,2018,181560316123.73767,0.0,2383297978.5194397,3595927093.266083,20793070810.0675,0.0,27434658104.75176,27228676839.62086,-26132073456.00937,0.0,6349637.900402441,24154529.60624023,21479.084132315344,0.0,15962.537609188315,15929.005211918287,1347199636.1017745,0.0,7661.823236220577,1249302.111259388,254178.52249819404,0.0,433.36955433594596,73455.38627107874,206345189943.64526,0.0,2376940678.795801,3570523261.548583,20793070811.63216,0.0,27434658104.756405,27228676839.7246,149128201671.05408,9237870847.384125,9116004275.394737,5200012564.461563,4092527137.4533234,4965790023.481857,-373034258.07886505,,,,10430537009.435577,6160761311.009796,4857015309.99501,5212848919.575455,,6619189805.81029,0.0,86888489.84418362,131097612.44281031,-952703530.8024998,0.0,231490.3353235319,880607.7206034596,49115193.716664374,0.0,279.32900394681036,45546.11919484456,7522778142.896126,0.0,86656720.17985615,130171458.603012,5436804106.39473,336787365.46550065,332344445.40343463,189578157.22964177,149202284.32391065,181039047.53516844,-13599803.14536807,,,,380268693.7101903,224604414.31526512,177073420.62938923,190046135.43505383,,758058177.4471574,0.0,1000192184.7784295,992682674.3333545,783.0683365293781,0.0,581.9502216860732,580.7277227010919,9266.649898479654,0.0,15.799462115135633,2677.981369320895,758058177.5042006,0.0,1000192184.7785989,992682674.3371366
Cattle,National,Pastoral,Overall,Overall,Overall,2019,190638331929.9245,0.0,2502462877.4453125,3775723447.9293213,21832724350.570873,0.0,28806391009.98935,28590110681.601906,-27438677128.809807,0.0,6667119.795422563,25362256.086552244,21528.635230108965,0.0,15962.54054165417,15929.014212815871,1414559617.9068635,0.0,8044.914398031606,1311767.2168223574,266887.44862310373,0.0,455.0380320527433,77128.15558463268,216662449440.82745,0.0,2495787712.7354918,3749049424.625947,21832724352.21273,0.0,28806391009.99378,28590110681.710377,156584611754.60672,9699764389.753326,9571804489.164467,5460013192.684647,4297153494.325996,5214079524.655937,-391685970.98280334,,,,10952063859.907356,6468799376.560287,5099866075.494759,5473491365.55423,,6557962553.166935,0.0,86084774.63498354,129884964.53974739,-943891059.5656931,0.0,229349.05857197134,872462.1328546769,48660880.052524135,0.0,276.74522133942,45124.81933358069,7453192732.680104,0.0,85855148.83119021,128967377.58755913,5386513876.266797,333672095.21077156,329270271.9894209,187824566.52309176,147822168.8981156,179364443.2668302,-13474005.486211726,,,,376751222.8315468,222526832.06977314,175435498.25831866,188288215.94799507,,751046168.287339,0.0,990940445.3079008,983500397.5473441,740.5854962670461,0.0,549.1117240999379,547.9584176959166,9180.933741195015,0.0,15.653317694604986,2653.2101440374504,751046168.3438189,0.0,990940445.3080531,983500397.5510755
Cattle,National,Pastoral,Overall,Overall,Overall,2020,200170248526.42075,0.0,2627586021.317627,3964509620.325775,22924360568.099415,0.0,30246710560.48881,30019616215.682,-28810610985.25033,0.0,7000475.785193693,26630368.890879862,21583.133466880347,0.0,15962.543774697153,15929.02413629956,1485287598.8022068,0.0,8447.160117933186,1377355.577663475,280231.82105425897,0.0,477.7899336553804,80984.56336386432,227495571912.86887,0.0,2620577098.372315,3936501895.857232,22924360569.82238,0.0,30246710560.493027,30019616215.795464,164413842342.33707,10184752609.241005,10050394713.622711,5733013852.318886,4512011169.042305,5474783500.888741,-411270269.53193665,,,,11499667052.90274,6792239345.388313,5354859379.269508,5747165933.831955,,5731076261.438178,0.0,75230440.00054084,113507912.09260736,-824876873.1148591,0.0,200430.6878102359,762454.3412789874,42525283.160550654,0.0,241.85072049837783,39435.080451851994,6513427851.392487,0.0,75029767.46201009,112706022.67087653,4707334260.8936,291599747.40071017,287752945.2321394,164141973.33218706,129183434.06477389,156748577.7204071,-11775082.94115275,,,,329247075.15979666,194468668.3506982,153315029.07046828,164547161.71061274,,656347582.2589229,0.0,865993853.5117954,859491913.1974365,617.9468965547256,0.0,457.0237404049569,456.06403932386905,8023.319894772839,0.0,13.679608068054367,2318.6697926106526,656347582.3082532,0.0,865993853.5119162,859491913.2006851
Cattle,National,Pastoral,Overall,Overall,Overall,2021,210178760952.74182,0.0,2758965322.383484,4162735101.3420715,24070578596.50439,0.0,31759046088.513256,31520597026.466106,-30251141534.51284,0.0,7350499.574453377,27961887.335423853,21643.058724531147,0.0,15962.547339126286,15929.035076933162,1559551978.7423172,0.0,8869.518123829846,1446223.356546649,294243.41210697195,0.0,501.6794303381495,85033.79153205753,238870350508.51236,0.0,2751605953.290907,4133326990.6501007,24070578598.312565,0.0,31759046088.51727,31520597026.58483,172634534459.45395,10693990239.703056,10552914449.30384,6019664544.934837,4737611727.494415,5748522675.933182,-431833783.0085373,,,,12074650405.547867,7131851312.657722,5622602348.232986,6034524230.523552,,6017630074.510088,0.0,78991962.00056718,119183307.69723795,-866120716.7706019,0.0,210452.22220074767,800577.0583429367,44651547.31857819,0.0,253.94325652329672,41406.83447444461,6839099243.962112,0.0,78781255.8351099,118341323.80442056,4942700973.938282,306179734.77074575,302140592.49374616,172349071.9987966,135642605.76801243,164586006.60642755,-12363837.088210497,,,,345709428.9177862,204192101.76823294,160980780.52399176,172774519.79614335,,689164961.3718692,0.0,909293546.1873853,902466508.8573085,619.6626171681102,0.0,457.02384245816086,456.06435256525225,8424.485889511481,0.0,14.363588471457085,2434.603282241185,689164961.423639,0.0,909293546.1875001,902466508.8607078
Cattle,National,Pastoral,Overall Female,Overall,Female,2017,143894112994.25098,0.0,1906937444.8370972,3254979348.559143,17502579978.842747,0.0,24196287215.316105,24013237543.87326,-28890419134.01768,0.0,4595741.68967369,16024568.714928122,39284.595484239304,0.0,19720.2201725224,19703.56809498749,834324631.8057458,0.0,4660.964976943861,759079.9705859035,195748.66821808813,0.0,361.24176802715726,61570.32046297206,171950207496.4629,0.0,1902337042.1824465,3238195699.873629,17502579979.98146,0.0,24196287215.324142,24013237543.960278,129937734328.9897,-3675608.915775299,6673690397.633202,2642303930.5058365,2169687354.219078,2565236078.3614235,-2017814.7946739197,,,,9458890923.85981,-17044010.716636658,2698276591.5672035,2731956819.6929626,,6029224972.639359,0.0,79901495.79039605,136385029.00075042,-1210520937.154647,0.0,192563.54541959247,671436.2934061114,34958559.46220899,0.0,195.29642909512307,31805.77592545243,7204787350.331797,0.0,79708736.94854735,135681786.93141887,5444446728.239838,-154009.588047106,279630486.3888434,110713666.53996067,90910829.54450078,107484490.52248636,-84547.30424374777,,,,396331581.5003903,-714151.3499637353,113058945.01476356,114470161.0004247,,733365598.4819372,0.0,1013834798.9925542,1006164939.348326,1646.0413786564998,0.0,826.2856725408137,825.587943359052,8201.953048826581,0.0,15.136184821103482,2579.8228015317814,733365598.5296499,0.0,1013834798.992891,1006164939.351972
Cattle,National,Pastoral,Overall Female,Overall,Female,2018,151088818643.96353,0.0,2002284317.078949,3417728315.987091,18377708977.784885,0.0,25406101576.081913,25213899421.06692,-30334940090.719048,0.0,4825528.774157376,16825797.150674533,39300.30604803685,0.0,19720.221469328626,19703.572003130448,876040863.3960333,0.0,4894.013225791054,797033.9691151988,205536.10162899256,0.0,379.3038564285152,64648.83648612066,180547717871.28656,0.0,1997453894.291566,3400105484.8673015,18377708978.97626,0.0,25406101576.08957,25213899421.1575,136434621045.43921,-3859389.361568451,7007374917.514854,2774419127.031128,2278171721.930027,2693497882.2794914,-2118705.534412384,,,,9931835470.052792,-17896211.25247574,2833190421.1455574,2868554660.6776123,,5508282809.215099,0.0,72997779.59689288,124600975.09850715,-1105928489.745019,0.0,175925.50812578516,613422.290466124,31938040.626192402,0.0,178.4222628890959,29057.666542375428,6582273258.333926,0.0,72821675.6665042,123958495.14149866,4974031066.172446,-140702.72218151652,255469618.0849004,101147691.27287567,83055875.64304179,98197525.23566484,-77242.17700380368,,,,362087407.09371006,-652446.6448069114,103290331.02577952,104579613.94177355,,670000727.6755215,0.0,926236592.5997386,919229430.6147212,1432.7810763509635,0.0,718.9450409920012,718.3380472431246,7493.281008066841,0.0,13.828375458792806,2356.918783589177,670000727.7189559,0.0,926236592.6000178,919229430.6180235
Cattle,National,Pastoral,Overall Female,Overall,Female,2019,158643259576.16168,0.0,2102398532.9328918,3588614731.786438,19296594426.67413,0.0,26676406654.88601,26474594392.120266,-31851687095.254856,0.0,5066805.212865245,17667087.008208252,39317.61966882047,0.0,19720.222899057382,19703.576311857152,919842906.565835,0.0,5138.713887080608,836885.6675709587,215812.90671044218,0.0,398.2690492499409,67881.2783104267,189575103764.8507,0.0,2097326589.0061395,3570110759.1106586,19296594427.92101,0.0,26676406654.893303,26474594392.214622,143256352097.71112,-4052358.829647064,7357743663.390598,2913140083.382683,2392080308.0265274,2828172776.393465,-2224640.8111305237,,,,10428427243.555435,-18791021.815093994,2974849942.202835,3011982393.7114906,,5457331403.818805,0.0,72322552.92642324,123448420.84250598,-1095698693.4959831,0.0,174298.20390148676,607748.1577312585,31642614.971433707,0.0,176.7718637786912,28788.884237771523,6521387482.343354,0.0,72148077.95065798,122811883.80053695,4928021468.974144,-139401.22738059543,253106533.88455692,100212078.99561168,82287611.96867973,97289201.88145633,-76527.68981950391,,,,358738112.4211744,-646411.5382861564,102334899.41271718,103612256.51102918,,663803246.559538,0.0,917668939.5294425,910726593.5248933,1352.5269281235812,0.0,678.3760747532189,677.8034318099451,7423.968445220278,0.0,13.700463514476077,2335.1173749491036,663803246.6024307,0.0,917668939.5296932,910726593.5281391
Cattle,National,Pastoral,Overall Female,Overall,Female,2020,166575422554.9698,0.0,2207518459.579529,3768045468.375763,20261424148.007835,0.0,28010226987.630306,27798324111.726284,-33444271450.0176,0.0,5320145.473508508,18550441.35861866,39336.69910366574,0.0,19720.22447533322,19703.581062227255,965835051.8941267,0.0,5395.649581434638,878729.9509495066,226603.5520459643,0.0,418.18250171243795,71275.34222594803,199053858953.09326,0.0,2202192918.456439,3748616297.0661945,20261424149.313187,0.0,28010226987.63725,27798324111.824646,150419169702.5967,-4254976.771125793,7725630846.560135,3058797087.5518227,2511684323.4278584,2969581415.2131424,-2335872.8516845703,,,,10949848605.733215,-19730572.905845642,3123592439.3129845,3162581513.397068,,4769222484.218551,0.0,63203481.703790404,107882945.1169797,-957543249.3055604,0.0,152321.1349093067,531117.8603824727,27652832.42202066,0.0,154.48289373091998,25158.9254605773,5699112901.102091,0.0,63051006.085987374,107326668.33113664,4306652657.395327,-121824.27980925055,221192609.1679466,87576448.07894942,71912057.4020961,85022113.32814369,-66878.39750701196,,,,313505218.0463098,-564906.2177706294,89431604.4024473,90547900.94793144,,580105024.6598018,0.0,801961071.3782705,795894078.152433,1126.249400677538,0.0,564.6099317596489,564.1334140430397,6487.888422223655,0.0,11.972987125490071,2040.6849912218424,580105024.6971754,0.0,801961071.3784693,795894078.1552492
Cattle,National,Pastoral,Overall Female,Overall,Female,2021,174904193682.7183,0.0,2317894382.558502,3956447741.7945557,21274495355.408226,0.0,29410738337.011826,29188240317.3126,-35116485022.51822,0.0,5586152.747183934,19477963.426549606,39357.72346080933,0.0,19720.226213177182,19703.586299508977,1014126804.4888332,0.0,5665.43206050637,922666.448496982,237933.72964826252,0.0,439.0916267980599,74839.10933724543,209006551900.74768,0.0,2312302564.3792577,3936047111.9195094,21274495356.775158,0.0,29410738337.018436,29188240317.41519,157940128187.72656,-4467725.609680176,8111912388.888142,3211736941.929409,2637268539.599251,3118060485.9738007,-2452666.4942703247,,,,11497341036.019867,-20717101.55113983,3279772061.2786293,3320710589.066921,,5007683608.429479,0.0,66363655.78897984,113277092.37282883,-1005420411.7708309,0.0,159937.19165477206,557673.7534015967,29035474.043121696,0.0,162.20703841746598,26416.871733606164,5984068546.157188,0.0,66203556.39028665,112693001.74769363,4521985290.265094,-127915.49379965846,232252239.62634394,91955270.48289676,75507660.2722009,89273218.9945509,-70222.31738240625,,,,329180478.9486251,-593151.5286592155,93903184.62256953,95075295.99532801,,609110275.8927919,0.0,842059124.9471842,835688782.0600547,1126.851349243944,0.0,564.6099815158757,564.1335639917017,6812.282843334838,0.0,12.571636481764576,2142.719240782935,609110275.9319285,0.0,842059124.9473734,835688782.062992
Cattle,National,Pastoral,Overall Male,Overall,Male,2017,29020473790.261074,0.0,362870153.75281525,169713121.21805573,9263666447.236057,0.0,9860269484.822145,9789629313.975998,-9105216971.670044,0.0,1730851.9187519571,7456833.524413537,20517.226970539406,0.0,11871.832803657591,11819.374679741088,448722640.67213464,0.0,2636.009533742402,430731.56394684676,142417.20266840103,0.0,199.63175878239227,33213.68612838866,37676968121.25899,0.0,361136665.8245295,161825556.12969536,9263666448.353521,0.0,9860269484.829294,9789629314.039474,12089124405.34747,8801647844.519707,2008218436.0760803,2310088988.0289955,1727957538.5936203,2164087753.5260544,-353252907.1851921,,,,474953847.0312233,5884435735.487873,1927452275.094715,2232661198.950329,,1215970282.961185,0.0,15204414.880540444,7111052.476992954,-381512491.4046072,0.0,72523.43681980229,312444.5188664856,18801670.85805104,0.0,110.44992861931817,18047.83703664161,1578681103.5077412,0.0,15131780.993792022,6780560.121089826,506539491.0560171,368792814.94077384,84145212.70782228,96793718.14328551,72402161.05133736,90676203.87682988,-14801448.129733479,,,,19900769.640841357,246560377.96148354,80761075.96587987,93549460.61408414,,388151592.30390793,0.0,413149515.1383901,410189661.7206612,859.6805987818855,0.0,497.4348798666368,495.2368620036834,5967.341797340039,0.0,8.36465620682345,1391.6676761243675,388151592.3507302,0.0,413149515.13868964,410189661.7233209
Cattle,National,Pastoral,Overall Male,Overall,Male,2018,30471497479.774128,0.0,381013661.4404526,178198777.27896118,9726849769.59786,0.0,10353282959.063255,10279110779.674797,-9560477820.253546,0.0,1817394.5146895538,7829675.200634213,20534.23827580998,0.0,11871.834225879586,11819.379167399995,471158772.70574147,0.0,2767.8100104295218,452268.1421441891,149538.0628018211,0.0,209.6133467215119,34874.370434808094,39560816527.32193,0.0,379193499.1157526,169916833.93618277,9726849770.769016,0.0,10353282959.070065,10279110779.740751,12693580625.614841,9241730236.745693,2108629357.8798828,2425593437.430439,1814355415.523304,2272292141.2023582,-370915552.54445267,,,,498701539.3827858,6178657522.262272,2023824888.849453,2344294258.897846,,1110906996.595191,0.0,13890710.247289352,6496637.344302041,-348548728.47527456,0.0,66257.20587845927,285448.4249494416,17177153.090471987,0.0,100.9067410577144,16488.45265246913,1442278571.9799936,0.0,13824352.134669835,6194700.46670013,462773040.22228247,336928068.18768215,76874827.31853423,88430465.95676625,66146408.68086915,82841522.29950333,-13522560.968364265,,,,18181286.61648025,225256860.960072,73783089.60360973,85466521.49328043,,354614192.1987578,0.0,377452223.49467516,374748109.8195909,748.6218550792133,0.0,432.8144264226573,430.90205925033615,5451.746516038487,0.0,7.64192615106054,1271.4236359271954,354614192.2414549,0.0,377452223.4949234,374748109.8219954
Cattle,National,Pastoral,Overall Male,Overall,Male,2019,31995072353.762836,0.0,400064344.51247406,187108716.1429062,10213192258.077751,0.0,10870947107.016417,10793066318.658537,-10038501711.266214,0.0,1908264.2404240319,8221158.960665926,20552.976921192658,0.0,11871.835793879149,11819.384115041974,494716711.3410286,0.0,2906.2005109509983,474881.5492513986,157014.96594191215,0.0,220.09401405758751,36618.0889565485,41538857353.68803,0.0,398153174.07153904,178412675.63298884,10213192259.305386,0.0,10870947107.022902,10793066318.727125,13328259656.895603,9703816748.582981,2214060825.7738724,2546873109.3019676,1905073186.2994728,2385906748.262478,-389461330.1716728,,,,523636616.3519287,6487590398.375385,2125016133.2919273,2461508971.842743,,1100631149.3481312,0.0,13762221.708562134,6436543.697242191,-345324666.0623574,0.0,65644.32925718425,282808.0379317306,17018265.08109043,0.0,99.97335756072889,16335.935095809169,1428937550.3293984,0.0,13696477.405947387,6137399.724214651,458492407.29265314,333811496.43815243,76163738.10486408,87612487.5274802,65534556.92943603,82075241.38537407,-13397477.796392223,,,,18013110.410372596,223173243.60805944,73100598.8456016,84675959.43696602,,351334024.47828937,0.0,373960804.85784763,371281704.1308761,707.0228303027257,0.0,408.39139634428057,406.5870575096784,5401.318069192619,0.0,7.571238626324186,1259.6630159030778,351334024.52052,0.0,373960804.85807073,371281704.13323563
Cattle,National,Pastoral,Overall Male,Overall,Male,2020,33594825971.450974,0.0,420067561.7380905,196464151.95005035,10723851870.98164,0.0,11414494462.367237,11332719634.591465,-10540426796.829533,0.0,2003677.452445234,8632216.908699224,20573.616496640545,0.0,11871.837522598425,11819.389569814852,519452546.90808,0.0,3051.510536498548,498625.6267139685,164865.71423900774,0.0,231.0987147604669,38448.99340437593,43615800221.37242,0.0,418060832.7751088,187333309.41463718,10723851872.268677,0.0,11414494462.373413,11332719634.662851,13994672639.740372,10189007586.01213,2324763867.0625725,2674216764.767067,2000326845.614441,2505202085.675598,-408934396.6802559,,,,549818447.1695251,6811969918.294155,2231266939.95652,2584584420.4348755,,961853777.219628,0.0,12026958.296750207,5624966.975628753,-301783058.3987273,0.0,57367.307918249986,247149.08320904398,14872450.738529995,0.0,87.36782676745783,14276.154991274703,1248764384.879825,0.0,11969503.62100519,5363541.737428435,400681603.4982746,291721571.68051946,66560336.06419266,76565525.25323774,57271376.66267763,71726464.3922634,-11708204.543645848,,,,15741857.113486849,195033574.56846875,63883424.66802088,73999260.76268098,,307034703.41572857,0.0,326808497.9219871,324467202.06159323,589.0434067191886,0.0,339.9026913654173,338.40105353775937,4720.271809401857,0.0,6.616589468028608,1100.8334904821138,307034703.4525777,0.0,326808497.9221639,324467202.0636371
