species,region,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95
Cattle,Amhara,Pastoral,Adult,Adult,Overall,2021,Mortality,External,,,,
Cattle,Amhara,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Amhara,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Amhara,Pastoral,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,Amhara,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Amhara,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,External,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,
Cattle,Amhara,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Amhara,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,3677717.29483584,545892.621611935,3643883.14133116,3711551.44834052
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,7709417.66125452,719304.550426719,7664835.52254766,7753999.79996137
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Non-infectious,6292276.82565958,669078.632501475,6250807.66439503,6333745.98692414
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2021,Production loss,External,2253361970.75135,1098947646.09862,2185249741.56988,2321474199.93283
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,8913140086.95067,3768941713.50879,8679542951.84285,9146737222.05849
Cattle,Amhara,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Non-infectious,9031568348.23724,3748138857.56092,8799260563.80684,9263876132.66763
Cattle,Amhara,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,External,5197229.49668155,1073769.29447963,5130677.80922558,5263781.18413751
Cattle,Amhara,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,20658515.7078308,1634823.32601605,20557190.1702148,20759841.2454468
Cattle,Amhara,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,10572730.6888024,1483364.28209135,10480792.5074885,10664668.8701162
Cattle,Amhara,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,External,99252716.4969025,26641367.8716653,97601497.7508369,100903935.242968
Cattle,Amhara,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,384482671.337152,78748394.1262765,379601884.98901,389363457.685295
Cattle,Amhara,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,306801599.083929,67985853.7675038,302587869.640721,311015328.527138
Cattle,Amhara,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,External,8469430.09018721,1721414.11147982,8362737.69870379,8576122.48167063
Cattle,Amhara,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,25340174.4257426,2236878.60371599,25201533.8010974,25478815.0503877
Cattle,Amhara,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,14953488.1033055,2053690.94356579,14826201.3588344,15080774.8477766
Cattle,Amhara,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,External,137611382.590147,35649795.2418789,135401825.990788,139820939.189506
Cattle,Amhara,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,436509564.720873,78563890.9753036,431640213.786372,441378915.655374
Cattle,Amhara,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,394513429.803328,76021382.9233158,389801662.254849,399225197.351807
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,External,21259400.1977257,4083052.39638099,21006334.638534,21512465.7569173
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,54557713.7373903,5064182.86079654,54243838.1994099,54871589.2753707
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Non-infectious,40604709.3242362,4879980.17401891,40302250.577276,40907168.0711963
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,External,624534038.197475,171145221.111806,613926542.412699,635141533.982252
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,2116397010.8914,429483209.011621,2089777854.95103,2143016166.83176
Cattle,Benishangul Gumz,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Non-infectious,1900344221.94091,412008205.001902,1874808158.06802,1925880285.8138
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,5262824.98738033,1223908.05776178,5186967.7739605,5338682.20080015
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,16607249.1349282,1493174.24298251,16514702.9371117,16699795.3327448
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,7604637.86952756,1186817.90975826,7531079.48505573,7678196.25399938
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,88569878.5257699,28635528.0325183,86795062.7235726,90344694.3279672
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,243524300.371575,67536432.4907959,239338425.835838,247710174.907311
Cattle,Benishangul Gumz,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,172741227.586205,49149359.3609316,169694974.708919,175787480.463491
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,7116627.9109228,1201397.10205639,7042165.91535483,7191089.90649076
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,16916380.099935,1465303.10796133,16825561.3412215,17007198.8586485
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,10780855.7947954,1266068.46903738,10702385.5000287,10859326.0895621
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,63971932.4725358,43972435.1160719,61246542.7882082,66697322.1568634
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,209691716.064297,137489986.217094,201170155.0194,218213277.109195
Cattle,Benishangul Gumz,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Non-infectious,186494531.586265,123484292.960037,178841036.451838,194148026.720692
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,External,29483304.7677138,5613778.97052118,29135365.5358753,29831243.9995523
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,69514766.7979642,6497404.75632813,69112060.8788798,69917472.7170486
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,42547578.8846138,5586121.7260272,42201353.8350498,42893803.9341778
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,External,58170876.8164739,33596642.9235468,56088573.5778615,60253180.0550864
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,192481173.062027,104229890.712213,186021056.21392,198941289.910135
Cattle,Benishangul Gumz,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,164899126.233016,89767689.4561601,159335369.434378,170462883.031655
Cattle,Benishangul Gumz,Pastoral,Adult,Adult,Overall,2021,Mortality,External,,,,
Cattle,Benishangul Gumz,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,Benishangul Gumz,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,External,,,,
Cattle,Benishangul Gumz,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,
Cattle,Benishangul Gumz,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,,,,
Cattle,Benishangul Gumz,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,,,,
Cattle,Benishangul Gumz,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Benishangul Gumz,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Benishangul Gumz,Periurban dairy,Adult,Adult,Overall,2021,Mortality,External,,,,
Cattle,Benishangul Gumz,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Benishangul Gumz,Periurban dairy,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Benishangul Gumz,Periurban dairy,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,Benishangul Gumz,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Benishangul Gumz,Periurban dairy,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Benishangul Gumz,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,External,,,,
Cattle,Benishangul Gumz,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,,,,
Cattle,Benishangul Gumz,Periurban dairy,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Benishangul Gumz,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,
Cattle,Benishangul Gumz,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,
Cattle,Benishangul Gumz,Periurban dairy,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Benishangul Gumz,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,External,,,,
Cattle,Benishangul Gumz,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Benishangul Gumz,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Benishangul Gumz,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,External,,,,
Cattle,Benishangul Gumz,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Benishangul Gumz,Periurban dairy,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Gambela,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,External,,,,
Cattle,Gambela,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Gambela,Crop livestock mixed,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Gambela,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,External,,,,
Cattle,Gambela,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Gambela,Crop livestock mixed,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Gambela,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,External,,,,
Cattle,Gambela,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,,,,
Cattle,Gambela,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Gambela,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,External,,,,
Cattle,Gambela,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,,,,
Cattle,Gambela,Crop livestock mixed,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Gambela,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,External,,,,
Cattle,Gambela,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Infectious,,,,
Cattle,Gambela,Crop livestock mixed,Oxen,Oxen,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Gambela,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,External,,,,
Cattle,Gambela,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Infectious,,,,
Cattle,Gambela,Crop livestock mixed,Oxen,Oxen,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Gambela,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,External,,,,
Cattle,Gambela,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,,,,
Cattle,Gambela,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,,,,
Cattle,Gambela,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,External,,,,
Cattle,Gambela,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,,,,
Cattle,Gambela,Crop livestock mixed,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,,,,
Cattle,Gambela,Pastoral,Adult,Adult,Overall,2021,Mortality,External,200395071.947752,32786882.7633449,198362957.241605,202427186.6539
Cattle,Gambela,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,395070117.586894,41164827.44952,392518742.031006,397621493.142783
Cattle,Gambela,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,235290165.347189,36069843.2077902,233054574.38357,237525756.310809
Cattle,Gambela,Pastoral,Adult,Adult,Overall,2021,Production loss,External,63844943.9403462,58233659.0647982,60235650.6802183,67454237.2004742
Cattle,Gambela,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,116088591.32292,103122669.053372,109697099.523193,122480083.122647
Cattle,Gambela,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,93979889.263873,84145695.5476891,88764580.854846,99195197.6728999
Cattle,Gambela,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,External,21716547.9350509,3626471.00737946,21491781.0635339,21941314.806568
Cattle,Gambela,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Infectious,43911629.1156869,3970949.91466609,43665511.6126229,44157746.6187509
Cattle,Gambela,Pastoral,Juvenile,Juvenile,Overall,2021,Mortality,Non-infectious,18292087.1861014,3189962.47750087,18094374.8964221,18489799.4757807
Cattle,Gambela,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,External,64245487.9703279,14389022.6670249,63353663.4934539,65137312.4472018
Cattle,Gambela,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Infectious,141830187.053697,23489150.5455485,140374341.171578,143286032.935815
Cattle,Gambela,Pastoral,Juvenile,Juvenile,Overall,2021,Production loss,Non-infectious,137297758.946722,21936364.6102941,135938153.965494,138657363.92795
Cattle,Gambela,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,External,33526106.9787528,5195592.30560143,33204086.7486637,33848127.208842
Cattle,Gambela,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Infectious,57835772.3410958,5984279.48714297,57464869.6712905,58206675.0109011
Cattle,Gambela,Pastoral,Sub-adult,Sub-adult,Overall,2021,Mortality,Non-infectious,32422815.4555572,4880852.60869237,32120302.6355294,32725328.2755851
Cattle,Gambela,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,External,101289843.333734,34944068.0310068,99124027.3563214,103455659.311147
Cattle,Gambela,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Infectious,150526823.653,49326290.4257791,147469604.676209,153584042.629791
Cattle,Gambela,Pastoral,Sub-adult,Sub-adult,Overall,2021,Production loss,Non-infectious,127599064.479322,42380390.8633915,124972348.906897,130225780.051748
