region,species,production_system,agesex_scenario,year,ahle_total_mean,ahle_total_stdev,ahle_dueto_mortality_mean,ahle_dueto_mortality_stdev,ahle_dueto_healthcost_mean,ahle_dueto_healthcost_stdev,ahle_dueto_productionloss_mean,ahle_total_mean_usd,ahle_total_stdev_usd,ahle_dueto_mortality_mean_usd,ahle_dueto_mortality_stdev_usd,ahle_dueto_healthcost_mean_usd,ahle_dueto_healthcost_stdev_usd,ahle_dueto_productionloss_mean_usd,ahle_dueto_ppr_total_mean,ahle_dueto_ppr_total_stdev,ahle_dueto_ppr_mortality_mean,ahle_dueto_ppr_mortality_stdev,ahle_dueto_ppr_healthcost_mean,ahle_dueto_ppr_healthcost_stdev,ahle_dueto_ppr_productionloss_mean,ahle_dueto_ppr_total_mean_usd,ahle_dueto_ppr_total_stdev_usd,ahle_dueto_ppr_mortality_mean_usd,ahle_dueto_ppr_mortality_stdev_usd,ahle_dueto_ppr_healthcost_mean_usd,ahle_dueto_ppr_healthcost_stdev_usd,ahle_dueto_ppr_productionloss_mean_usd,ahle_dueto_bruc_total_mean,ahle_dueto_bruc_total_stdev,ahle_dueto_bruc_mortality_mean,ahle_dueto_bruc_mortality_stdev,ahle_dueto_bruc_healthcost_mean,ahle_dueto_bruc_healthcost_stdev,ahle_dueto_bruc_productionloss_mean,ahle_dueto_bruc_total_mean_usd,ahle_dueto_bruc_total_stdev_usd,ahle_dueto_bruc_mortality_mean_usd,ahle_dueto_bruc_mortality_stdev_usd,ahle_dueto_bruc_healthcost_mean_usd,ahle_dueto_bruc_healthcost_stdev_usd,ahle_dueto_bruc_productionloss_mean_usd,ahle_dueto_productionloss_stdev,ahle_dueto_ppr_productionloss_stdev,ahle_dueto_bruc_productionloss_stdev,ahle_dueto_productionloss_stdev_usd,ahle_dueto_ppr_productionloss_stdev_usd,ahle_dueto_bruc_productionloss_stdev_usd,ahle_dueto_otherdisease_total_mean,ahle_dueto_otherdisease_mortality_mean,ahle_dueto_otherdisease_healthcost_mean,ahle_dueto_otherdisease_productionloss_mean,ahle_dueto_otherdisease_total_mean_usd,ahle_dueto_otherdisease_mortality_mean_usd,ahle_dueto_otherdisease_healthcost_mean_usd,ahle_dueto_otherdisease_productionloss_mean_usd,ahle_dueto_otherdisease_total_stdev,ahle_dueto_otherdisease_mortality_stdev,ahle_dueto_otherdisease_healthcost_stdev,ahle_dueto_otherdisease_productionloss_stdev,ahle_dueto_otherdisease_total_stdev_usd,ahle_dueto_otherdisease_mortality_stdev_usd,ahle_dueto_otherdisease_healthcost_stdev_usd,ahle_dueto_otherdisease_productionloss_stdev_usd
National,Sheep,Pastoral,Juvenile Combined,2017,,,579851582.6242766,898651198.8377216,,,,,,24296029.695964158,37653870.17564202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Combined,2018,,,608844161.7554908,943583758.7796078,,,,,,22196783.718268465,34400468.83805546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Combined,2019,,,639286369.8432658,990762946.7185881,,,,,,21991464.317486934,34082265.81647892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Combined,2020,,,671250688.3354287,1040301094.0545174,,,,,,19218584.748299614,29784870.372966897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Combined,2021,,,704813222.7521999,1092316148.7572434,,,,,,20179513.985714585,31274113.89161525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Female,2017,498329043.5652962,888125654.7152119,,,-647379.2136056051,895482.3111048718,,20880200.38856914,37212845.36820887,,,-27125.4663600761,37521.092422217516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Female,2018,523245495.7435608,932531937.4509726,,,-679748.1742858812,940256.4266601155,,19076091.765567858,33997549.826699026,,,-24781.749017691873,34279.16345967708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Female,2019,549407770.5307395,979158534.3235213,,,-713735.5830001831,987269.2479931214,,18899638.64604063,33683073.79057341,,,-24552.51878671757,33962.08250821288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Female,2020,576878159.0572762,1028116461.0396973,,,-749422.3621501848,1036632.7103927773,,16516603.978132807,29436012.03093235,,,-21456.718673868996,29679.840845969677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Female,2021,605722067.0101397,1079522284.0916822,,,-786893.4802576974,1088464.3459124162,,17342434.177039437,30907812.632478967,,,-22529.554607562543,31163.832888268164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Male,2017,935969846.9164019,882287407.0103388,,,-820667.6799624786,888199.6412373352,,39217537.51587649,36968220.28851516,,,-34386.327329912856,37215.945435178546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Male,2018,982768339.2622218,926401777.3608558,,,-861701.0639606044,932609.6232992021,,35829030.87855502,33774061.04873924,,,-31415.250975530707,34000.382039076896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Male,2019,1031906756.2253335,972721866.2288986,,,-904786.1171586365,979240.1044641621,,35497613.7127197,33461652.27526548,,,-31124.661105053758,33685.87980509506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Male,2020,1083502094.0366,1021357959.5403435,,,-950025.423016563,1028202.1096873701,,31021758.608308356,29242509.311167635,,,-27200.18678946856,29438.464238166518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Juvenile Male,2021,1137677198.7384298,1072425857.5173608,,,-997526.6941673979,1079612.2151717388,,32572846.538723763,30704634.77672602,,,-28560.19612894218,30910.387450074846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Combined,2017,,,2121782996.9862432,935385389.696748,,,,,,88903616.45623508,39193048.50801613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Combined,2018,,,2227872146.835555,982154659.1815856,,,,,,81222091.46701618,35806657.790533915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Combined,2019,,,2339265754.177333,1031262392.1406648,,,,,,80470790.22617438,35475447.574907415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Combined,2020,,,2456229041.8861995,1082825511.7476978,,,,,,70324316.71658248,31002387.37445426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Combined,2021,,,2579040493.9805098,1136966787.335083,,,,,,73840532.5524116,32552506.743176986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Female,2017,2103179663.7353854,932568667.8307151,,,-2173775.088524796,918976.0411192792,,88124128.82413934,39075026.65526427,,,-91082.10736292365,38505.48977354607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Female,2018,2208338646.922155,979197101.2222508,,,-2282463.842951037,964924.8431752432,,80509953.78043902,35698833.36109649,,,-83212.3545714449,35178.506083706954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Female,2019,2318755579.268263,1028156956.2833635,,,-2396587.03509859,1013171.0853340054,,79765239.78597212,35368620.517320015,,,-82442.64347297758,34853.106247353535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Female,2020,2434693358.2316756,1079564804.0975318,,,-2516416.386853516,1063829.6396007058,,69707728.35605,30909030.023164917,,,-72047.54115438223,30458.516380995552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Female,2021,2556428026.14326,1133543044.3024082,,,-2642237.2061961964,1117021.121580741,,73193114.77385251,32454481.524323158,,,-75649.91821210147,31981.442200045327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Male,2017,2685518379.5088005,969741167.0007589,,,-2470530.583506584,937722.2012768971,,112524370.46443553,40632570.293622844,,,-103516.28972022158,39290.96191421607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Male,2018,2819794298.4842405,1018228225.3507969,,,-2594057.1126819104,984608.3113407422,,102801945.23503909,37121800.80495637,,,-94572.18825424183,35896.11120031882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Male,2019,2960784013.408454,1069139636.6183368,,,-2723759.968316011,1033838.7269077792,,101851031.17186952,36778425.566726126,,,-93697.39912851027,35564.07354407173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Male,2020,3108823214.078876,1122596618.4492536,,,-2859947.9667318016,1085530.663253168,,89008746.57636102,32141074.303138003,,,-81883.19703725401,31079.838592558477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Neonatal Male,2021,3264264374.7828197,1178726449.3717163,,,-3002945.3650683984,1139807.1964158267,,93459183.90517907,33748128.0182949,,,-85977.3568891169,32633.830522186403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National,Sheep,Pastoral,Overall,2017,10975491346.2616,1050759457.6675565,5237431553.141079,967805924.6780938,39271177.26502171,618220.1162776307,5698788615.8555,459877788.84679925,44027271.377386615,219450625.57179922,40551482.81132683,1645479.1495234822,25903.68769150424,238781684.12547654,738354578.2477875,1213096349.1209857,-566423720.6920843,-42696852.14197384,6600851.222227421,363048.9862324335,1298177447.7176445,30937373.108599808,50829256.66757542,-23733396.529074542,-1789016.394282677,276578.4937381049,15211.908038040756,54394191.14393624,107913850.94334412,1247839521.6532288,-1686744.843530216,-122524.82128982058,0.0,0.0,109600595.78687434,4521636.580276824,52285010.47918887,-70675.33147439716,-5133.8424965187805,0.0,0.0,4592311.911751221,1428546158.8328009,1213847562.603338,1247839527.6685584,59856695.98412877,50860732.8342742,52285010.73123375,10129222917.070469,5805542018.676694,32670326.04279429,4291010572.3509808,424418779.1579226,243254697.43234816,1368900.6557853774,179795181.06978908,2032929330.283825,968747306.5960934,716938.4064023386,2251948827.1197696,85180609.76023355,40590927.1169394,30040.02633448908,94357620.49639162
National,Sheep,Pastoral,Overall,2018,11524265913.574677,1103297430.5509343,5499303130.798133,1016196220.9119986,41234736.1282728,649131.1220915123,5983728046.648271,420143041.6247623,40223190.07256138,200489468.1810948,37047719.511456706,1503305.0770826216,23665.535496501423,218150268.36658487,775272307.1601734,1273751166.5770352,-594744906.7266886,-44831694.74907254,6930893.783338793,381201.4355440553,1363086320.1035233,28264296.195564486,46437464.51289286,-21682763.655136593,-1634440.2961824425,252681.32626825708,13897.555974697732,49694378.52443282,113309543.49050522,1310231497.7358904,-1771082.085706727,-128651.06235431162,0.0,0.0,115080625.57621194,4130954.336200953,47767437.06016861,-64568.78208437137,-4690.263922331801,0.0,0.0,4195523.118285324,1499973466.774441,1274539940.733505,1310231504.0519865,54684907.43039199,46466221.04938199,47767437.2904361,10635684062.923998,6095819119.610528,34303842.34493401,4505561100.968535,387747791.09299684,222236800.61831576,1250623.7508143645,164260366.7238667,2134575796.7980163,1017184671.9258983,752785.3267224557,2364546268.475758,77820763.1246106,37083755.717024274,27444.482731617034,86204854.06620857
National,Sheep,Pastoral,Overall,2019,12100479209.253416,1158462302.0784812,5774268287.33804,1067006031.9575987,43296472.93468644,681587.678196088,6282914448.980689,416256734.55235827,39851127.10217602,198634948.26539755,36705029.52235911,1489399.562592951,23446.630197923543,216132386.72436777,814035922.5181866,1337438724.9058871,-624482152.0630231,-47073279.48652616,7277438.4725057315,400261.507321258,1431240636.1087039,28002852.53633714,46007919.74151436,-21482198.92028735,-1619321.7859295716,250344.03366061737,13769.004113253743,49234707.42296387,118975020.66503525,1375743072.6226847,-1859636.1899920637,-135083.61547202722,0.0,0.0,120834656.85502732,4092743.1665231124,47325590.09357441,-63971.52331864098,-4646.879160365233,0.0,0.0,4156714.6898417533,1574972140.1131632,1338266937.7701805,1375743079.2545855,54179074.12733729,46036410.28114038,47325590.321711935,11167468266.070194,6400610075.591056,36019034.462180704,4730839156.016957,384161138.84949803,220181118.70900354,1239055.5289323337,162740964.61156216,2241304586.6379175,1068043905.5221934,790424.5930585786,2482773581.8995466,77100924.04089878,36740732.39440289,27190.622315588487,85407462.46182187
National,Sheep,Pastoral,Overall,2020,12705503169.716085,1216385417.1824052,6062981701.704943,1120356333.5554783,45461296.581420764,715667.0621058923,6597060171.429722,363771380.32066876,34826342.27860051,173589285.9202245,32076932.685349684,1301602.8084592794,20490.270361965973,188880491.591985,854737718.6440945,1404310661.1511815,-655706259.6661742,-49426943.46085248,7641310.396131018,420274.5826873209,1502802667.9141376,24472003.632599905,40206831.69979576,-18773532.065396912,-1415143.2814280067,218778.42956150873,12032.8855154877,43026757.26843531,124923771.69828415,1444530226.2538192,-1952617.999491667,-141837.79624562856,0.0,0.0,126876389.69777581,3576693.678205929,41358358.44516357,-55905.424242237146,-4060.95927352927,0.0,0.0,3632599.1024481663,1653720747.1188211,1405180284.6586895,1444530233.217315,47347694.20846037,40231729.89858882,41358358.64453548,11725841679.373707,6720640579.370608,37819986.18528975,4967381113.817809,335722683.00986296,192418723.40986362,1082824.3788977705,142221135.22110158,2353369815.9698133,1121446100.7983027,829945.8227115074,2606912260.9945235,67379353.25543405,32108133.82149165,23762.186627818894,74638529.37498769
National,Sheep,Pastoral,Overall,2021,13340778328.201889,1277204688.0415256,6366130786.79019,1176374150.2332525,47734361.4104918,751450.415211187,6926913180.001207,381959949.33670217,36567659.39253054,182268750.21623573,33680779.31961718,1366682.9488822431,21514.78388006427,198324516.1715842,897474604.5762997,1474526194.2087405,-688491572.649483,-51898290.6338951,8023375.91593757,441288.311821687,1577942801.309845,25695603.814229913,42217173.28478555,-19712208.66866676,-1485900.4454994067,229717.3510395842,12634.529791262088,45178095.13185709,131169960.28319931,1516756737.5665102,-2050248.89946625,-148929.68605791,0.0,0.0,133220209.18266556,3755528.362116253,43426276.367421746,-58700.695454349,-4264.007237205734,0.0,0.0,3814229.057570602,1736406784.4747624,1475439298.891624,1516756744.8781807,49715078.918883406,42243316.39351826,43426276.57676226,12312133763.34239,7056672608.339139,39710985.49455423,5215750169.508697,352508817.160356,202039659.58035684,1136965.5978426589,149332191.9821565,2471038306.768304,1177518405.8382182,871443.1138470828,2737257874.0442495,70748320.91820575,33713540.512566246,24950.295959209834,78370455.84373708
Oromia,Cattle,Crop livestock mixed,Adult Combined,2021,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Female,2021,200629803801.7429,29665948068.36147,28953895632.349403,18092257696.47585,-20425915.926515996,2568812.4838540824,171696334085.32,5744233792.832609,849366037.1571318,828979257.1887324,517999599.65783316,-584814.5903117895,73547.69429863094,4915839350.234189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,34747636897.33745,0.0,,994859917.6421517,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Adult Male,2021,32191219954.403603,18685623890.628662,26069251430.538307,17825246022.008854,32150.161619007587,1607666.7398776773,6121936373.703676,921667120.1917719,534988272.7233025,746388982.0134845,510354785.90389174,920.491578606274,46029.121495548025,175277217.68670878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,25824250976.780865,0.0,,739374371.7259544,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Combined,2021,,,31632901820.319,18346933918.817474,,,,,,905681908.4625654,525291236.96637255,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Female,2021,34022041700.575005,18292858109.64496,,,-2516313.111279011,1627930.6841653008,,974085394.7637935,523742991.9671874,,,-72044.58427044073,46609.29867434878,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Juvenile Male,2021,32189159904.458702,18335088664.324913,,,-2575859.9076360464,1658399.3902628454,,921608138.8824939,524952095.3739892,,,-73749.46915497669,47481.64848416243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Combined,2021,,,30993661354.080902,18273451750.49152,,,,,,887379808.6831155,523187368.3164003,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Female,2021,30710252846.3806,18161223231.322998,,,-3535965.217818022,1631480.0056121864,,879265537.0432098,519974152.5323465,,,-101238.25328834096,46710.91932995672,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Neonatal Male,2021,31128856090.254005,18479294208.563385,,,-3469533.6437950134,1605457.862195434,,891250570.4414535,529080845.6624907,,,-99336.25026993045,45965.87909792741,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Overall,2021,259553516289.94888,33538476662.49693,2827234580479.712,552653570132.8528,334115163.097344,1163284.67185723,-2568015179352.8604,7431279157.280927,960240439.626892,80946579768.89975,15823029545.618992,9566054.3657715,33306.014341566355,-73524866665.98459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,553670297197.5128,0.0,,15852139467.735441,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Crop livestock mixed,Oxen,2021,54281476539.8594,18849279314.542522,28875523445.5243,17979237069.816017,-370293.4925380349,1635820.5789316378,25406323387.827637,1554133463.5068917,539673892.699063,826735382.3732846,514763705.03677243,-10601.876455030017,46835.19432534324,727408683.0100622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,26048959652.281624,0.0,,745808007.9200547,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Adult Combined,2021,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Adult Female,2021,240349005322.92432,30712987752.418552,30745788396.63655,18388086450.08948,184806451.3191477,8206039.38497973,209418410474.96863,6881434623.810627,879343840.1636124,880282955.7156062,526469475.4748787,5291195.239616243,234947.19053354525,5995860472.855404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,35796779286.90315,0.0,,1024897923.229755,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Adult Male,2021,34449517994.76758,18993112041.18036,27830564726.89615,18121241065.339237,224873560.30340075,7691900.464385572,6394079707.568028,986324472.5488783,543791968.8433468,796817159.5075015,518829422.763376,6438357.012429849,220226.87427980534,183068956.02894697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,26251052206.0031,0.0,,751594121.7195473,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Juvenile Combined,2021,,,33148214358.008316,18630287863.215706,,,,,,949066835.929769,533403946.40386534,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Juvenile Female,2021,36026947837.50877,18577553181.55327,,,220970620.96372175,7703995.02927418,,1031487881.1591492,531894099.2389896,,,6326611.91961944,220573.15388047424,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Juvenile Male,2021,33274533855.176178,18621823181.324703,,,220731857.19069445,7748304.343536643,,952683490.6369743,533161594.017318,,,6319775.871796342,221841.77427236375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Neonatal Combined,2021,,,32190394118.20604,18563274452.760956,,,,,,921643475.6678603,531485284.821125,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Neonatal Female,2021,31725000734.04454,18457530776.236244,,,218295703.5185989,7740642.790753214,,908318793.3245384,528457736.62757826,,,6250026.33318037,221622.4162828218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Neonatal Male,2021,32452171956.374405,18765925661.56348,,,218281112.78426838,7700912.415009672,,929138439.4056871,537287393.4794784,,,6249608.585729017,220484.89552257865,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Overall,2021,289045757541.3993,34344954445.022125,2834166682300.9873,552663552116.4762,769705333.547246,7135079.720405963,-2545890630093.1353,8275671792.935199,983330712.576208,81145052841.10828,15823315339.88566,22037440.61801837,204284.53434072755,-72891418488.79109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,553729697401.847,0.0,,15853840155.5424,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Overall,Oxen,2021,54512816995.85994,19126990459.97229,29128918760.48712,18276292400.337593,225237585.63746834,7663005.911293715,25158660649.73535,1560756974.2706304,547625043.1064086,833990346.0106575,523268698.98876417,6448779.425180971,219399.5940594496,720317848.8347919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,26454955805.674072,0.0,,757432087.5925918,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Pastoral,Adult Combined,2021,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Pastoral,Adult Female,2021,29033710590.24293,4460032678.163312,1425144219.6154504,2430086847.0209813,-4114125.0079653,430646.55128171656,27612680495.635445,831264439.996161,127695237.40530549,40803317.50742614,69575839.29040708,-117791.55165822232,12329.845445513853,790578914.0403931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,5079095762.023535,0.0,,145419638.36080384,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Pastoral,Adult Male,2021,2118094860.91748,2621460501.954091,1385632942.7424397,2389345195.5770206,-359577.21765130013,330928.80724469497,732821495.3926915,60643193.81247174,75055060.19823866,39672069.76899845,68409364.68610817,-10295.058688321267,9474.825781493646,20981419.10216161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,3546974166.3065805,0.0,,101553450.59568629,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Pastoral,Juvenile Combined,2021,,,933066473.10572,2397747925.325997,,,,,,26714634.935641877,68649943.32029657,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Pastoral,Juvenile Female,2021,1220318077.6999803,2407452175.373184,,,-431188.66843320057,324701.100748947,,34938938.31873379,68927785.79434013,,,-12345.366806758397,9296.520258451472,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
Oromia,Cattle,Pastoral,Juvenile Male,2021,823234561.0936799,2442434213.483297,,,-453629.51204650104,319556.10393942514,,23570036.433544863,69929356.85530192,,,-12987.870810553233,9149.213806582158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,
