species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Health cost,External,All causes,2306533.4469974115,8432323.334563462,-14220820.288746973,18833887.1827418,34.9271654040404,66038.38073646222,241425.92841467762,-407156.43895630585,539233.2004292303
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Health cost,Infectious,Brucellosis,853761.4426702401,364342.67607210786,139649.79756890866,1567873.0877715715,34.9271654040404,24444.051866043395,10431.498573026496,3998.3146629114617,44889.78906917533
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Health cost,Infectious,Other diseases,1682411.1548258997,8240294.4925853275,-14468566.050641341,17833388.360293142,34.9271654040404,48169.12954039142,235927.9488404199,-414249.65018683154,510587.9092676144
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Health cost,Infectious,PPR,14287938.95076285,5500412.725997048,3507130.007808635,25068747.893717065,34.9271654040404,409078.11399747914,157482.3683046651,100412.67212033553,717743.5558746228
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Health cost,Non-infectious,All conditions,2306533.4469974115,8432323.334563462,-14220820.288746973,18833887.1827418,34.9271654040404,66038.38073646222,241425.92841467762,-407156.43895630585,539233.2004292303
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Mortality,External,All causes,1076277526.89374,178115129.835709,727171872.4157503,1425383181.3717296,34.9271654040404,30814911.958736718,5099615.951516767,20819664.693763852,40810159.22370958
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Mortality,Infectious,Brucellosis,7877740.200405275,2044.3015892141568,7873733.369290416,7881747.031520135,34.9271654040404,225547.65350336654,58.530417958786614,225432.93388416732,225662.37312256574
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Mortality,Infectious,Other diseases,2425403700.445207,232172491.3043686,1970345617.4886446,2880461783.4017696,34.9271654040404,69441756.0769084,6647332.774319862,56412983.83924146,82470528.31457533
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Mortality,Infectious,PPR,408616316.2404573,75232.96200397432,408468859.6349295,408763772.8459851,34.9271654040404,11699097.57959311,2153.9956401750055,11694875.748138366,11703319.411047855
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Mortality,Non-infectious,All conditions,1396269541.43399,201743556.468501,1000852170.755728,1791686912.112252,34.9271654040404,39976606.32581619,5776121.655871998,28655407.880307075,51297804.77132531
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Production loss,External,All causes,2048982853.07153,941181649.893778,204266819.2797253,3893698886.8633347,34.9271654040404,58664447.26815713,26946980.638311442,5848365.217066701,111480529.31924754
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Production loss,Infectious,Brucellosis,189851615.8389134,5655683345.369367,-10895287741.085045,11274990972.76287,34.9271654040404,5435643.392261979,161927922.8630192,-311943085.4192556,322814372.2037796
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Production loss,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Production loss,Infectious,Other diseases,4017061818.200521,8237303443.952932,-12128052931.947226,20162176568.348267,34.9271654040404,115012534.56244761,235842312.09899545,-347238397.15158343,577263466.2764786
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Production loss,Infectious,PPR,340367950.72113526,5649618787.577171,-10732884872.930119,11413620774.37239,34.9271654040404,9745077.986825729,161754288.45203736,-307293327.37916744,326783483.35281897
All Small Ruminants,National,Crop livestock mixed,Neonate,Neonatal,Overall,2021,Production loss,Non-infectious,All conditions,2616236305.67453,1174375113.94945,314461082.33360815,4918011529.015451,34.9271654040404,74905486.18560044,33623544.893041834,9003338.195238456,140807634.17596242
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Health cost,External,All causes,13975240.855558952,13956601.12712872,-13379697.353613338,41330179.06473124,23.8661044574125,585568.5782527623,584787.5656470606,-560615.0504154766,1731752.2069210012
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Health cost,Infectious,Brucellosis,1550606.636840106,973034.1891059987,-356540.37380765146,3457753.6474878634,23.8661044574125,64971.08229820505,40770.54933042443,-14939.194389426828,144881.35898583694
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Health cost,Infectious,Other diseases,2776972.500938665,19244388.61024732,-34942029.17514609,40495974.17702341,23.8661044574125,116356.33732744238,806348.1262552786,-1464085.9901329037,1696798.6647877882
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Health cost,Infectious,PPR,23442145.871607877,12836992.457714738,-1718359.3455130085,48602651.08872876,23.8661044574125,982235.9536487763,537875.4828053949,-71999.99264979789,2036471.8999473504
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Health cost,Non-infectious,All conditions,13975240.855558952,13956601.12712872,-13379697.353613338,41330179.06473124,23.8661044574125,585568.5782527623,584787.5656470606,-560615.0504154766,1731752.2069210012
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Mortality,External,All causes,1131282802.58014,137466221.123522,861849009.1780369,1400716595.9822433,23.8661044574125,47401234.0220349,5759893.549817544,36111842.66439251,58690625.37967729
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Mortality,Infectious,Brucellosis,1190659.3877632616,2739.318397545673,1185290.323704072,1196028.451822451,23.8661044574125,49889.1383756371,114.77861426584332,49664.17229167604,50114.10445959815
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Mortality,Infectious,Other diseases,1086388171.672319,164508890.3735659,763950746.5401298,1408825596.8045082,23.8661044574125,45520129.75602732,6892992.975335428,32009863.524369877,59030395.98768476
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Mortality,Infectious,PPR,755509184.7217077,104750.11030942555,755303874.5055013,755714494.9379141,23.8661044574125,31656158.46816829,4389.074492502337,31647555.88216299,31664761.054173592
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Mortality,Non-infectious,All conditions,1213068239.15417,158538349.762609,902333073.6194564,1523803404.6888838,23.8661044574125,50828078.84792471,6642824.766208089,37808142.30615686,63848015.38969257
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Production loss,External,All causes,2848548526.7495,829976311.252799,1221794956.6940138,4475302096.804986,23.8661044574125,119355403.46907255,34776362.96840305,51193732.05100258,187517074.88714254
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Production loss,Infectious,Brucellosis,142818512.01388693,3214130439.2715716,-6156877148.958393,6442514172.986168,23.8661044574125,5984156.830819927,134673442.20364815,-257975789.8883304,269944103.5499703
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Production loss,Infectious,FMD,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Production loss,Infectious,Other diseases,4024614342.1562014,4692706702.85422,-5173090795.438071,13222319479.750473,23.8661044574125,168633064.91169775,196626421.0075862,-216754720.26317126,554020850.0865667
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Production loss,Infectious,PPR,465159455.52362204,3168610381.5288644,-5745316892.272951,6675635803.320196,23.8661044574125,19490380.441167876,132766132.2853523,-240731238.8381226,279711999.7204584
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2017,Production loss,Non-infectious,All conditions,2955059376.56486,854652419.475524,1279940634.392833,4630178118.736887,23.8661044574125,123818253.70110022,35810302.47314115,53630060.85374357,194006446.54845688
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Health cost,External,All causes,14674002.8983369,14654431.183485156,-14048682.221294006,43396688.017967805,27.4293865941667,534973.7898060601,534260.2589079281,-512176.3176534791,1582123.8972655993
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Health cost,Infectious,Brucellosis,1628136.968682111,1021685.8985612988,-374367.39249803475,3630641.3298622565,27.4293865941667,59357.396239708854,37247.85806105401,-13648.405559956998,132363.1980393747
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Health cost,Infectious,Other diseases,2915821.1259855963,20206608.040759686,-36689130.633903384,42520772.885874584,27.4293865941667,106302.8192765234,736677.3577451034,-1337584.801903879,1550190.4404569261
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Health cost,Infectious,PPR,24614253.165188275,13478842.080600476,-1804277.3127886578,51032783.64316521,27.4293865941667,897367.9772490024,491401.5132758006,-65778.98877156686,1860514.9432695718
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Health cost,Non-infectious,All conditions,14674002.8983369,14654431.183485156,-14048682.221294006,43396688.017967805,27.4293865941667,534973.7898060601,534260.2589079281,-512176.3176534791,1582123.8972655993
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Mortality,External,All causes,1187846942.74257,144339532.171378,904941459.6866691,1470752425.7984707,27.4293865941667,43305632.76231575,5262222.386047602,32991676.885662455,53619588.63896905
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Mortality,Infectious,Brucellosis,1250192.3571514243,2739.8256620814836,1244822.2988537445,1255562.415449104,27.4293865941667,45578.57511174886,99.8865086784023,45382.79755473919,45774.35266875853
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Mortality,Infectious,Other diseases,1140707580.3124154,172734334.886738,802148283.9344089,1479266876.6904218,27.4293865941667,41587061.24893822,6297418.802776754,29244120.39549578,53930002.10238065
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Mortality,Infectious,PPR,793284643.9577934,109984.12582849625,793069075.0711695,793500212.8444172,27.4293865941667,28920976.458383437,4009.718753677348,28913117.409626227,28928835.507140644
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Mortality,Non-infectious,All conditions,1273721651.15172,166465267.271928,947449727.2987411,1599993575.004699,27.4293865941667,46436388.46165803,6068865.838484683,34541411.41822805,58331365.50508801
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Production loss,External,All causes,2990975953.08698,871475126.81539,1282884704.5288155,4699067201.645144,27.4293865941667,109042757.58478168,31771586.426971838,46770448.18791688,171315066.98164648
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Production loss,Infectious,Brucellosis,149959437.6145847,3374836961.2350364,-6464721006.406086,6764639881.635256,27.4293865941667,5467108.682863364,123037274.26236902,-235685948.87137988,246620166.23710662
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Production loss,Infectious,FMD,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Production loss,Infectious,Other diseases,4225845059.2640123,4927342037.996751,-5431745335.209619,13883435453.737644,27.4293865941667,154062689.1074081,179637339.72252333,-198026496.7487376,506151874.96355385
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Production loss,Infectious,PPR,488417428.2998032,3327040900.6051927,-6032582736.886374,7009417593.48598,27.4293865941667,17806356.209353693,121294761.33865646,-219931376.01441294,255544088.4331203
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2018,Production loss,Non-infectious,All conditions,3102812345.39311,897385040.449249,1343937666.1125817,4861687024.673637,27.4293865941667,113120004.88020292,32716190.62163397,48996271.26180035,177243738.4986055
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2019,Health cost,External,All causes,15407703.043253746,15387152.742659414,-14751116.332358707,45566522.4188662,29.06975,530025.3027031105,529318.3719385071,-507438.7062963633,1567489.3117025844
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2019,Health cost,Infectious,Brucellosis,1709543.8171162168,1072770.1934893636,-393085.7621229361,3812173.3963553696,29.06975,58808.34259380341,36903.31679802419,-13522.158330324,131138.84351793083
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2019,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2019,Health cost,Infectious,Other diseases,3061612.1822848767,21216938.442797672,-38523587.16559856,44646811.53016831,29.06975,105319.52226231311,729863.1203501121,-1325212.1936239065,1535851.2381485328
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2019,Health cost,Infectious,PPR,25844965.82344769,14152784.1846305,-1894491.178428091,53584422.82532347,29.06975,889067.3577670152,486856.0680649301,-65170.53564024772,1843305.251174278
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2019,Health cost,Non-infectious,All conditions,15407703.043253746,15387152.742659414,-14751116.332358707,45566522.4188662,29.06975,530025.3027031105,529318.3719385071,-507438.7062963633,1567489.3117025844
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2019,Mortality,External,All causes,1247239289.91154,151556508.772022,950188532.7183769,1544290047.1047032,29.06975,42905057.315991364,5213547.029885775,32686505.13741525,53123609.49456749
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2019,Mortality,Infectious,Brucellosis,1312701.9750089955,2740.3848124038645,1307330.820776684,1318073.129241307,29.06975,45156.97503449447,94.26929410826942,44972.20721804226,45341.74285094668
All Small Ruminants,National,Pastoral,Adult female,Adult,Female,2019,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0
