species,region,production_system,group,age_group,sex,year,ahle_component,cause,disease,mean,sd,lower95,upper95,exchg_rate_lcuperusdol,mean_usd,sd_usd,lower95_usd,upper95_usd
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,External,All causes,657696132.717282,95413730.7358638,470685220.474989,844707044.9595752,34.9271654040404,18830504.139371105,2731791.418860068,13476192.958405372,24184815.32033684
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,All diseases,1252709990.58516,103052419.491513,1050727248.3817946,1454692732.7885256,34.9271654040404,35866351.48010739,2950494.788208373,30083381.695218977,41649321.2649958
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,Other diseases,967487292.6121404,103052421.69900933,765504546.0820822,1169470039.1421988,34.9271654040404,27700137.741501942,2950494.851411221,21917167.83273595,33483107.650267936
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,PPR,285222697.97301954,21330.158911455455,285180890.8615531,285264505.084486,34.9271654040404,8166213.738605445,610.7039796876263,8165016.758805257,8167410.718405633
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Infectious,known,285222697.97301954,21330.158911455455,285180890.8615531,285264505.084486,34.9271654040404,8166213.738605445,610.7039796876263,8165016.758805257,8167410.718405633
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,Non-infectious,All conditions,743203139.390173,85505338.356646,575612676.2111468,910793602.5691991,34.9271654040404,21278656.048744187,2448104.143795038,16480371.926905911,26076940.17058246
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Mortality,allcause,alldisease,2632468863.708779,108306.2973839692,2632256583.3659062,2632681144.0516515,34.9271654040404,75370240.70680104,3100.9186153835503,75364162.90631488,75376318.50728719
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,External,All causes,4462644768.17425,1854251340.27808,828312141.2292128,8096977395.119287,34.9271654040404,127770024.17888764,53089087.50045828,23715412.67798941,231824635.67978585
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,All diseases,9428312093.00832,3783407232.52117,2012833917.2668266,16843790268.749813,34.9271654040404,269942091.8915351,108322767.9301883,57629466.74836603,482254717.03470415
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,Brucellosis,66879782.42779628,10129179788.289276,-19786312602.619186,19920072167.474777,34.9271654040404,1914835.6774483502,290008641.44324535,-566502101.5513126,570331772.9062092
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,FMD,0.0,0.0,0.0,0.0,34.9271654040404,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,Other diseases,8691920337.870548,14809933373.888754,-20335549074.95141,37719389750.692505,34.9271654040404,248858452.6491537,424023341.2178227,-582227296.1377786,1079944201.4360862
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,PPR,669511972.7099756,10120260523.74357,-19166198653.827423,20505222599.247375,34.9271654040404,19168803.56493304,289753273.8964511,-548747613.2721112,587085220.4019773
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Infectious,known,736391755.1377718,14318517948.863647,-27327903424.634975,28800686934.91052,34.9271654040404,21083639.24238139,409953621.5786716,-782425459.0518148,824592737.5365776
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,Non-infectious,All conditions,6513796015.57109,2664124094.0943,1292112791.1462622,11735479239.995918,34.9271654040404,186496554.76529363,76276561.90462315,36994493.43223225,335998616.09835505
All Small Ruminants,National,Crop livestock mixed,Adult male,Adult,Male,2021,Production loss,allcause,alldisease,20435539864.071712,7871746394.549862,5006916930.753983,35864162797.38944,34.9271654040404,585090133.3581371,225376044.79174975,143353085.5663076,1026827181.1499667
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,External,All causes,2476464.888177975,4841383.009404647,-7012645.810255134,11965575.586611085,23.8661044574125,103764.93962795916,202856.02193871973,-293832.86337193154,501362.74262784986
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,All diseases,9662707.602215592,3403875.08197625,2991112.441542142,16334302.762889042,23.8661044574125,404871.5876299821,142623.8240115911,125328.8925672636,684414.2826927006
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,Brucellosis,493714.2599022431,204312.91771527033,93260.94118031324,894167.578624173,23.8661044574125,20686.838976308172,8560.798771322457,3907.6733845161566,37466.00456810019
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,Other diseases,966270.7602215596,4579445.565611067,-8009442.548376132,9941984.06881925,23.8661044574125,40487.158762998224,191880.73084079506,-335599.0736849601,416573.3912109565
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,PPR,8202722.58209179,3056666.8687233026,2211655.5193941165,14193789.644789463,23.8661044574125,343697.58989067574,128075.65114691106,92669.31364273003,594725.8661386215
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,known,8696436.841994032,3063487.5737786246,2692001.197387928,14700872.486600136,23.8661044574125,364384.42886698386,128361.44161043197,112796.00331053724,615972.8544234305
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,Non-infectious,All conditions,2476464.888177975,4841383.009404647,-7012645.810255134,11965575.586611085,23.8661044574125,103764.93962795916,202856.02193871973,-293832.86337193154,501362.74262784986
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Health cost,allcause,alldisease,14615637.378571542,622928.2214613619,13394698.064507272,15836576.692635812,23.8661044574125,612401.4668859005,26100.959315456632,561243.5866276054,663559.3471441955
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,External,All causes,792194605.398842,110305236.752932,575996341.3630953,1008392869.4345887,23.8661044574125,33193293.309030022,4621836.670067563,24134493.435697604,42252093.182362445
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,All diseases,1679609934.11147,136150612.314566,1412754733.9749207,1946465134.2480192,23.8661044574125,70376375.71345687,5704768.9771708585,59195028.518202,81557722.90871176
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,Other diseases,1181757422.4386704,136150618.94848958,914902209.2996309,1448612635.57771,23.8661044574125,49516142.215309545,5704769.255135099,38334794.47524475,60697489.95537434
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,PPR,497852511.67279965,42502.065357849235,497769207.6246983,497935815.720901,23.8661044574125,20860233.498147335,1780.854744589398,20856743.02284794,20863723.973446727
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Infectious,known,497852511.67279965,42502.065357849235,497769207.6246983,497935815.720901,23.8661044574125,20860233.498147335,1780.854744589398,20856743.02284794,20863723.973446727
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,Non-infectious,All conditions,963368181.106895,118771174.181286,730576679.7115744,1196159682.5022156,23.8661044574125,40365539.45475108,4976563.074766784,30611475.828208186,50119603.081293985
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Mortality,allcause,alldisease,3501664168.6257634,175754.33749430545,3501319690.1242747,3502008647.127252,23.8661044574125,146721228.6309336,7364.182026770542,146706794.83416116,146735662.4277061
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,External,All causes,3426727815.91275,1282163278.48121,913687790.0895782,5939767841.735922,23.8661044574125,143581363.35267958,53723190.59313372,38283909.79013748,248878816.9152217
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,All diseases,7903847499.15604,2780626977.3183,2453818623.612173,13353876374.699907,23.8661044574125,331174595.89016455,116509461.4531729,102816051.44194569,559533140.3383834
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,Brucellosis,153993166.7358215,7437452260.119071,-14423413263.097559,14731399596.5692,23.8661044574125,6452379.6504206285,311632435.5904298,-604347194.1068219,617251953.4076631
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,FMD,0.0,0.0,0.0,0.0,23.8661044574125,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,Other diseases,7397114054.553627,10860309721.651966,-13889092999.884228,28683321108.99148,23.8661044574125,309942247.49804866,455051629.4366966,-581958946.1978767,1201843441.193974
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,PPR,352740277.8665914,7409368714.1124,-14169622401.793713,14875102957.526894,23.8661044574125,14779968.74169529,310455722.98294145,-593713248.30487,623273185.7882605
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Infectious,known,506733444.6024129,10498306571.215088,-20069947434.97916,21083414324.183987,23.8661044574125,21232348.39211592,439883542.36648166,-840939394.6461881,883404091.4304199
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,Non-infectious,All conditions,4900736633.88249,1750789822.10431,1469188582.5580425,8332284685.206938,23.8661044574125,205342964.22893536,73358843.51082431,61559630.94771974,349126297.510151
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2017,Production loss,allcause,alldisease,16143369716.225832,5416908290.925577,5526229466.011702,26760509966.439964,23.8661044574125,676414106.249833,226970777.76524842,231551381.82994613,1121276830.66972
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Health cost,External,All causes,2600288.132586875,5083452.15987488,-7363278.100767889,12563854.36594164,27.4293865941667,94799.35410367025,185328.68543826486,-268444.86935532885,458043.5775626694
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,All diseases,10145842.982326372,3574068.836075063,3140668.0636192486,17151017.901033495,27.4293865941667,369889.5324361372,130300.72049934744,114500.12025741626,625278.9446148583
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,Brucellosis,518399.9728973553,214528.56360103385,97923.98823932902,938875.9575553816,27.4293865941667,18899.43732856211,7821.121440851207,3570.0393044937477,34228.83535263048
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,FMD,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,Other diseases,1014584.2982326373,4808417.843891622,-8409914.67579494,10439083.272260215,27.4293865941667,36988.95324361373,175301.69066610513,-306602.3604619523,380580.26694917976
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,PPR,8612858.71119638,3209500.2121594683,2322238.295363822,14903479.127028938,27.4293865941667,314001.1418639614,117009.55109371713,84662.42172027584,543339.862007647
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Health cost,Infectious,known,9131258.684093734,3216661.9524675566,2826601.2572573237,15435916.110930145,27.4293865941667,332900.5791925235,117270.64844941269,103050.10823167463,562751.0501533723
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Health cost,Non-infectious,All conditions,2600288.132586875,5083452.15987488,-7363278.100767889,12563854.36594164,27.4293865941667,94799.35410367025,185328.68543826486,-268444.86935532885,458043.5775626694
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Health cost,allcause,alldisease,15346419.247500122,654074.63253443,14064432.967732638,16628405.527267605,27.4293865941667,559488.2406434778,23845.762291801653,512750.5465515465,606225.934735409
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,External,All causes,831804335.740063,115820498.631849,604796158.421639,1058812513.0584869,27.4293865941667,30325298.485419266,4222496.855123989,22049204.649376247,38601392.32146228
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,All diseases,1763590430.94136,142958142.819024,1483392471.016073,2043788390.866647,27.4293865941667,64295656.95488122,5211860.729303598,54080409.92544617,74510903.98431627
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,Brucellosis,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,FMD,0.0,0.0,0.0,0.0,27.4293865941667,0.0,0.0,0.0,0.0
All Small Ruminants,National,Crop livestock mixed,Juvenile,Juvenile,Overall,2018,Mortality,Infectious,Other diseases,1240845293.6849205,142958149.7810941,960647320.1139761,1521043267.255865,27.4293865941667,45237806.88368752,5211860.983121527,35022559.35676932,55453054.41060571
